County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
ALLEGHENY,GK FOODMART INC,GK FOODMART INC,15132-3945,USA,02**3645,Cigarette Retail,02/28/2023,"1026 WALNUT ST
MCKEESPORT, PA 15132-3945
(40.34537, -79.86371)"
BLAIR,DOLGENCORP LLC,DOLLAR GENERAL STORE 21236,16601,USA,07**0110,Cigarette/OTP Retail,02/28/2023,"3229 6TH AVE
ALTOONA, PA 16601
(40.49351, -78.41221)"
DAUPHIN,ST MARYS CATHOLIC CLUB,ST MARYS CATHOLIC CLUB,17113-2914,USA,22**6441,Cigarette Retail,02/28/2023,"643 S FRONT ST
STEELTON, PA 17113-2914
(40.22651, -76.82962)"
CUMBERLAND,PIKE SMOKE SHOP LLC,4700 CARLISLE PIKE,17050-3023,USA,21**5229,Cigarette/OTP Retail,02/28/2023,"4700 CARLISLE PIKE
MECHANICSBURG, PA 17050-3023
(40.23751, -76.96399)"
LEHIGH,BBA ENTERPRISES INC,BBA ENTERPRISES INC,18103-3861,USA,39**6291,Cigarette/OTP Retail,02/28/2023,"1240 LEHIGH ST
ALLENTOWN, PA 18103-3861
(40.5844, -75.47612)"
FRANKLIN,SAI PLAZA INC,SAI PLAZA INC,17252-9771,USA,28**3311,Cigarette/OTP Retail,02/28/2023,"8632 LINCOLN WAY W
SAINT THOMAS, PA 17252-9771
(39.91087, -77.82151)"
DELAWARE,SAS HIGHEND INC,SAS HIGHEND INC,19082-4101,USA,23**1658,Cigarette Retail,02/28/2023,"234 S 69TH ST
UPPER DARBY, PA 19082-4101
(39.95597, -75.25799)"
DELAWARE,HOLSTEIN & PENN LLC,SWISS FARMS,19008-1398,USA,23**1245,Cigarette/OTP Retail,02/28/2023,"2928 W CHESTER PIKE
BROOMALL, PA 19008-1398
(39.98339, -75.37267)"
PHILADELPHIA,YAHYAS CONVENIENCE STORE INC,YAHYAS CONVENIENCE STORE,19138-1712,USA,51**9388,OTP Retail,02/28/2023,"800 E CHELTEN AVE
PHILADELPHIA, PA 19138-1712
(40.0456, -75.16472)"
BUTLER,LAST MINIT MART INC,LAST MINIT MART #9,16051-1521,USA,10**0812,Cigarette/OTP Retail,02/28/2023,"1674 PERRY HWY
PORTERSVILLE, PA 16051-1521
(40.95345, -80.15448)"
ALLEGHENY,SK & NK INC,SK & NK INC ABE'S MARKET,15219-4369,USA,02**8972,Cigarette Retail,02/28/2023,"1860 CENTRE AVE
PITTSBURGH, PA 15219-4369
(40.44306, -79.98125)"
SUSQUEHANNA,PENNSYLVANIA COIN LLC,CANDLELIGHT INN & LOUNGE,18470,USA,35**7786,Cigarette Vending,02/28/2023,"14529 PA-374
UNION DALE, PA 18470
(41.74605, -75.51618)"
MONTGOMERY,CHO HEE N,CHO S BALA NEWS STORE,19004-1401,USA,46**7981,Cigarette Retail,02/28/2023,"1 BALA PLZ
BALA CYNWYD, PA 19004-1401
(40.00707, -75.218529)"
DAUPHIN,HARRISBURG VIDEO INC,EXCITEMENT VIDEO INC,17109-2209,USA,22**2302,OTP Retail,02/28/2023,"3910 JONESTOWN RD
HARRISBURG, PA 17109-2209
(40.29291, -76.83046)"
MONTGOMERY,RAFIQA INC,RAFIQA INC,19401-4658,USA,46**5061,Cigarette/OTP Retail,02/28/2023,"220 W MAIN ST
NORRISTOWN, PA 19401-4658
(40.11574, -75.34824)"
CHESTER,LAMB PAUL H,COATESVILLE GAS AND CONVENIENCE,19320-3230,USA,15**8866,Cigarette Retail,02/28/2023,"101 E CHESTNUT ST
COATESVILLE, PA 19320-3230
(39.98397, -75.82474)"
PHILADELPHIA,BATISTA MARIA,MARIA GROCERY,19140-1901,USA,51**3208,OTP Retail,02/28/2023,"4263 N 15TH ST
PHILADELPHIA, PA 19140-1901
(40.01861, -75.15086)"
WESTMORELAND,NILU ENTERPRISE INC,LEECHBURG,15656-9304,USA,65**2444,Cigarette/OTP Retail,02/28/2023,"1199 S LEECHBURG HILL RD
LEECHBURG, PA 15656-9304
(40.61585, -79.62612)"
MONTGOMERY,5 LEE BROTHERS CORP,WEST NORRITON FARMERS MARKET,19403-3175,USA,46**5690,Cigarette Retail,02/28/2023,"1930 W MAIN ST
NORRISTOWN, PA 19403-3175
(40.1316, -75.37652)"
ALLEGHENY,ZENNER ANTHONY J,ALS CAFE,15102,USA,63**7782,Cigarette Vending,02/28/2023,"440 MCMURRAY ROAD
BETHEL PARK, PA 15102
(40.31189, -80.06615)"
BUCKS,QUAKE GROCERY CORPORATION,QUAKE GROCERY CORPORATION,18951-1244,USA,09**6240,OTP Retail,02/28/2023,"246 W BROAD ST
QUAKERTOWN, PA 18951-1244
(40.44117, -75.33677)"
LAWRENCE,BARRY QUICK MARTLLC,BARRY QUICK MARTLLC,16117-1153,USA,37**2977,OTP Retail,02/28/2023,"25 LINE AVE
ELLWOOD CITY, PA 16117-1153
(40.86724, -80.27845)"
FAYETTE,VAPOR X LLC,VAPOR X LLC,15401-3223,USA,26**9753,OTP Retail,02/28/2023,"1 S MOUNT VERNON AVE
UNIONTOWN, PA 15401-3223
(39.90066, -79.73157)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL #17751,15026-1935,USA,02**3019,Cigarette Retail,02/28/2023,"1110 CLINTON RD
CLINTON, PA 15026-1935
(40.49476, -80.28854)"
UNKNOWN/OUT OF STATE,JUST BRANDS LLC,JUST BRANDS LLC,33312-5002,USA,99**8438,OTP Wholesaler,02/28/2023,"C1
FORT LAUDERDALE, FL 33312-5002"
ALLEGHENY,PINKYS VENDING INC,ESTA ESTA,15146-2503,USA,02**7775,Cigarette Vending,02/28/2023,"4000 WILLIAM PENN HWY
MONROEVILLE, PA 15146-2503
(40.43811, -79.7712)"
PHILADELPHIA,SHREE KHODAL INC,MATHEWS BEVERAGES,19128-3139,USA,51**4121,Cigarette Retail,02/28/2023,"7631 RIDGE AVE
PHILADELPHIA, PA 19128-3139
(40.0516, -75.23549)"
PHILADELPHIA,MARUTHI FUELS INC,MARUTHI FUELS INC,19126,USA,51**6293,Cigarette/OTP Retail,02/28/2023,"1440 W CHELTENHAM AVE
PHILADELPHIA, PA 19126
(40.06407, -75.14059)"
FRANKLIN,SHEETZ INC,SHEETZ INC 76,17202-3082,USA,70**7068,Cigarette/OTP Retail,02/28/2023,"1315 LINCOLN WAY E
CHAMBERSBURG, PA 17202-3082
(39.92752, -77.62945)"
WAYNE,SUPERIOR AMUSEMENTS & VENDING INC,ARIEL VIEW INN,18436,USA,40**9640,Cigarette Vending,02/28/2023,"1400 LAKE ARIEL HWY
LAKE ARIEL, PA 18436
(41.453, -75.38355)"
BUCKS,S P OIL CORP,S P OIL CORP,18901-2885,USA,09**1796,Cigarette Retail,02/28/2023,"1770 S EASTON RD
DOYLESTOWN, PA 18901-2885
(40.27818, -75.12716)"
UNKNOWN/OUT OF STATE,C & S WHOLESALE GROCERS INC,C & S WHOLESALE GROCERS INC,03431-5042,USA,67**0160,CSA/OTP Wholesaler,02/28/2023,"7 CORPORATE DR
KEENE, NH 03431-5042
(42.95596, -72.32995)"
FRANKLIN,NAT LLC,103 MAIN ST CONVENIENE STORE,17201-2501,USA,28**5427,Cigarette/OTP Retail,02/28/2023,"103 S MAIN ST
CHAMBERSBURG, PA 17201-2501
(39.93578, -77.66163)"
PIKE,LOV KUSH LLC,DINGMANS BEVERAGE,18328-3504,USA,52**9688,Cigarette Retail,02/28/2023,"1600 ROUTE 739
DINGMANS FERRY, PA 18328-3504
(41.27199, -74.91874)"
ALLEGHENY,FMLONE CORPORATION,7-ELEVEN STORE 2702-36193A,15220-3238,USA,02**6984,Cigarette/OTP Retail,02/28/2023,"999 GREENTREE RD
PITTSBURGH, PA 15220-3238
(40.41675, -80.045)"
DELAWARE,LEE THOMAS J,LEES SEAFOOD,19013-4058,USA,23**2432,Cigarette Retail,02/28/2023,"823 KERLIN ST
CHESTER, PA 19013-4058
(39.84768, -75.37103)"
MONTGOMERY,NORRISTOWN THRIFTWAY INC,NORRISTOWN THRIFTWAY INC,19401-3947,USA,46**1882,Cigarette Retail,02/28/2023,"815 DEKALB ST
NORRISTOWN, PA 19401-3947
(40.11843, -75.33932)"
DELAWARE,JOTENDIRA ENTERPRISE INC,BANGLA BAZAR GROCERY,19082-2412,USA,23**1603,Cigarette/OTP Retail,02/28/2023,"6820 MARKET ST
UPPER DARBY, PA 19082-2412
(39.96191, -75.25768)"
ALLEGHENY,MM CS SERVICES LLC,MM CS SERVICES STORE 631,15206-4112,USA,02**4888,Cigarette/OTP Retail,02/28/2023,"6680 FRANKSTOWN AVE
PITTSBURGH, PA 15206-4112
(40.45874, -79.90833)"
LAWRENCE,MCBRIDE BEER STORE INC.,MCBRIDE BEER STORE INC,16105-1039,USA,37**5039,Cigarette/OTP Retail,02/28/2023,"3332 WILMINGTON RD
NEW CASTLE, PA 16105-1039
(41.0574, -80.35808)"
CRAWFORD,GANGA OF MEADVILLE LLC,GANGA MEADVILLE,16335-3249,USA,20**3967,Cigarette/OTP Retail,02/28/2023,"324 PINE ST
MEADVILLE, PA 16335-3249
(41.63517, -80.15163)"
PHILADELPHIA,8 BROTHERS D GROCERY INC,8 BROTHERS D GROCERY INC,19121-1234,USA,51**6146,OTP Retail,02/28/2023,"2120 N 29TH ST
PHILADELPHIA, PA 19121-1234
(39.98861, -75.18046)"
MONTGOMERY,VALLEY FORGE CONVENTION CENTER PARTNERS LP,VALLEY FORGE CASINO RESORT,19406-1355,USA,46**3692,Cigarette Retail,02/28/2023,"1160 1ST AVE
KING OF PRUSSIA, PA 19406-1355
(40.09506, -75.4157)"
PHILADELPHIA,SANCHEZ MINI MARKET INC,SANCHEZ MINI MARKET INC,19139-4635,USA,51**2893,OTP Retail,02/28/2023,"4630 CHESTNUT ST
PHILADELPHIA, PA 19139-4635
(39.95717, -75.21461)"
PHILADELPHIA,SPEEDWAY LLC,SPEEDWAY # 06789,19144,USA,51**0105,Cigarette/OTP Retail,02/28/2023,"102-128 E CHELTEN AVE
PHILADELPHIA, PA 19144
(40.03732, -75.17321)"
ELK,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #29304,15868-3005,USA,24**4939,Cigarette/OTP Retail,02/28/2023,"18429 BENNETTS VALLEY HWY
WEEDVILLE, PA 15868-3005
(41.26734, -78.49734)"
CHESTER,HNOS LARA LLC,HNOS LARA LLC,19363-1452,USA,15**9579,Cigarette Retail,02/28/2023,"159 N 3RD ST
OXFORD, PA 19363-1452
(39.78951, -75.97816)"
WESTMORELAND,7-ELEVEN INC,A PLUS #40247H,15068-4648,USA,65**5315,Cigarette/OTP Retail,02/28/2023,"99 TARENTUM BRIDGE RD
NEW KENSINGTON, PA 15068-4648
(40.59015, -79.75098)"
BUCKS,LANSDALE AMUSEMENT COMPANY INC,D'AG'S,18947-9522,USA,09**5528,Cigarette Vending,02/28/2023,"7349 EASTON RD
PIPERSVILLE, PA 18947-9522
(40.43794, -75.14303)"
SCHUYLKILL,TOP STAR EXPRESS INC,TOP STAR EXPRESS #117,17980-1315,USA,54**5019,Cigarette/OTP Retail,02/28/2023,"1629 E GRAND AVE
TOWER CITY, PA 17980-1315
(40.59175, -76.53586)"
CHESTER,KAVSS INC,PAOLI PIKE SUNOCO,19380-6237,USA,15**6078,Cigarette/OTP Retail,02/28/2023,"1425 PAOLI PIKE
WEST CHESTER, PA 19380-6237
(39.98914, -75.55205)"
CLEARFIELD,COUNTRY SUPPLY LLC,COUNTRY SUPPLY LLC,16692-8403,USA,17**7834,Cigarette/OTP Retail,02/28/2023,"5395 S MAIN ST
WESTOVER, PA 16692-8403
(40.75124, -78.67127)"
LAWRENCE,KLAFTERS INC,SMOKER FRIENDLY CIGARETTE EXPRESS,16101-2298,USA,70**8011,Cigarette/OTP Retail,02/28/2023,"216 N BEAVER ST
NEW CASTLE, PA 16101-2298
(41.00267, -80.34877)"
PHILADELPHIA,AEDEN FOOD MARKET INC,AEDEN FOOD MARKET INC,19134-3738,USA,51**6321,Cigarette/OTP Retail,02/28/2023,"3088 FRANKFORD AVE
PHILADELPHIA, PA 19134-3738
(39.9917, -75.11294)"
MONTGOMERY,FRIENDSHIP FIRE CO 2,FRIENDSHIP FIRE COMPANY,19468-2214,USA,46**0525,Cigarette Retail,02/28/2023,"269 GREEN ST
ROYERSFORD, PA 19468-2214
(40.17941, -75.53636)"
DELAWARE,ELLIOTS VENDING CO INC,GALWAY PUB,19082-4811,USA,46**3444,Cigarette Vending,02/28/2023,"598 LONG LN
UPPER DARBY, PA 19082-4811
(39.9491, -75.26122)"
CHESTER,LANDHOPE CORPORATION,LANDHOPE FARMS,19348-1792,USA,15**9556,Cigarette/OTP Retail,02/28/2023,"101 E STREET RD
KENNETT SQUARE, PA 19348-1792
(39.87484, -75.7138)"
MONTGOMERY,WAWA INC.,WAWA INC #79,19443,USA,70**2073,Cigarette/OTP Retail,02/28/2023,"SUMNEYTWN PKE & FRTY FT
KULPSVILLE, PA 19443"
LEHIGH,SQUARE ONE MARKETS INC,SQUARE ONE 102,18018-4925,USA,70**1028,Cigarette/OTP Retail,02/28/2023,"1125 W BROAD ST
BETHLEHEM, PA 18018-4925
(40.62233, -75.39867)"
DAUPHIN,ASIAN FOOD AND VEGETABLES STORE LLC,PHYSICAL STORE,17109-1705,USA,22**6062,Cigarette/OTP Retail,02/28/2023,"4909 JONESTOWN RD
HARRISBURG, PA 17109-1705
(40.30535, -76.80652)"
DAUPHIN,BR SMOKE SHOP LLC,BR SMOKE SHOP LLC,17111-3440,USA,22**6973,Cigarette/OTP Retail,02/28/2023,"4802 DERRY ST
HARRISBURG, PA 17111-3440
(40.25853, -76.8036)"
ALLEGHENY,AK & AK UNITED INC,AK SCHWARTZ MARKET,15219-5543,USA,02**5746,Cigarette/OTP Retail,02/28/2023,"1901 5TH AVE
PITTSBURGH, PA 15219-5543
(40.43831, -79.97927)"
VENANGO,SCORPION FLAP TIE,SENECA,16346-2426,USA,61**6578,OTP Retail,02/28/2023,"3108 STATE ROUTE 257
SENECA, PA 16346-2426
(41.3751, -79.70373)"
BLAIR,GAJANAN 1 LLC,GAJANAN 1 LLC,16602-2748,USA,07**0888,Cigarette/OTP Retail,02/28/2023,"130 E 6TH AVE
ALTOONA, PA 16602-2748
(40.52354, -78.38624)"
FAYETTE,JAMES VENDING INC,JAMES VENDING INC,15456-1327,USA,26**8088,Cigarette Wholesaler,02/28/2023,"160 SHADY GROVE RD
LEMONT FURNACE, PA 15456-1327
(39.93238, -79.65389)"
ERIE,HERITAGE VENDING COMPANY,HAGGERTYS,16508-1151,USA,25**1536,Cigarette Vending,02/28/2023,"1930 W 26TH ST
ERIE, PA 16508-1151
(42.09612, -80.11644)"
WESTMORELAND,DOLGENCORP LLC,DOLLAR GENERAL STORE 22660,15627,USA,65**3651,Cigarette/OTP Retail,02/28/2023,"1367 PA-217
DERRY, PA 15627
(40.35313, -79.28094)"
LUZERNE,JAMME HOLDINGS LLC,JAMME HOLDINGS LLC,18702-6833,USA,40**0616,Cigarette/OTP Retail,02/28/2023,"209 MUNDY ST
WILKES BARRE, PA 18702-6833
(41.24354, -75.84829)"
LUZERNE,PETROLEUM SERVICE COMPANY,PSC MAIN STREET,18701-2208,USA,70**4004,Cigarette Retail,02/28/2023,"454 S MAIN ST
WILKES BARRE, PA 18701-2208
(41.23759, -75.89531)"
PHILADELPHIA,SAM ICH INC,SAM ICH INC,19143-2418,USA,51**2170,Cigarette Retail,02/28/2023,"5800 CATHARINE ST
PHILADELPHIA, PA 19143-2418
(39.95046, -75.23923)"
SUSQUEHANNA,HALLSTEAD TOBACCO JUNCTION INC,HALLSTEAD TOBACCO JUNCTION INC,18822-8813,USA,58**3304,Cigarette/OTP Retail,02/28/2023,"25054 STATE ROUTE 11
HALLSTEAD, PA 18822-8813
(41.96538, -75.74109)"
ARMSTRONG,HANKEY'S RIVERSIDE LLC,HANKEY'S RIVERSIDE LLC,16226-1701,USA,03**5401,Cigarette Retail,02/28/2023,"25 MANOR PLZ
FORD CITY, PA 16226-1701"
ADAMS,SAI RAM 141 INC,SAI RAM 141 INC DBA ARENDTSVILLE MI,17303,USA,01**1550,Cigarette/OTP Retail,02/28/2023,"2 S HIGH ST BOX 141
ARENDTSVILLE, PA 17303
(39.92219, -77.30011)"
PHILADELPHIA,DURAN GROCERY STORE CORPORATION 2 INC,DURAN GROCERY STORE CORP 2 INC,19146-4346,USA,51**1857,Cigarette/OTP Retail,02/28/2023,"1267 S 22ND ST
PHILADELPHIA, PA 19146-4346
(39.93593, -75.18058)"
LANCASTER,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #281,17522-1136,USA,36**6809,Cigarette/OTP Retail,02/28/2023,"1010 SHARP AVE
EPHRATA, PA 17522-1136
(40.2042, -76.2134)"
ALLEGHENY,WALGREEN EASTERN CO INC,WALGREENS # 10282,15090-9314,USA,70**9068,Cigarette/OTP Retail,02/28/2023,"30 PINE CREEK RD
WEXFORD, PA 15090-9314
(40.58624, -80.04352)"
NORTHAMPTON,BANGOR JACKSONIAN CLUB,BANGOR JACKSONIAN CLUB,18013-1901,USA,48**6277,Cigarette/OTP Retail,02/28/2023,"31 MARKET ST
BANGOR, PA 18013-1901
(40.86689, -75.20555)"
INDIANA,COLATCH WHOLESALE INC,COLATCH WHOLESALE,15681-3215,USA,32**0055,CSA/OTP Wholesaler,02/28/2023,"1385 BENDIS RD
SALTSBURG, PA 15681-3215
(40.57002, -79.37901)"
FAYETTE,SAVE WELL FOOD LLC,SAVE WELL FOOD LLC,15445,USA,26**7258,Cigarette/OTP Retail,02/28/2023,"1176 NATIONAL PIKE
HOPWOOD, PA 15445
(39.87792, -79.70238)"
BUTLER,DOLGENCORP LLC,DOLLAR GENERAL #18994,16041-9213,USA,10**7234,Cigarette Retail,02/28/2023,"109 MAIN ST
KARNS CITY, PA 16041-9213
(40.9939, -79.72627)"
WESTMORELAND,ZENNER ANTHONY J,MUSICAL SOCIETY,15012-1454,USA,63**7782,Cigarette Vending,02/28/2023,"514 GRANT ST
BELLE VERNON, PA 15012-1454
(40.12901, -79.8679)"
CAMERON,EMPORIUM FOOD STORE LLC,EMPORIUM FOOD STORE LLC,15834-1546,USA,12**0370,Cigarette/OTP Retail,02/28/2023,"441 E 3RD ST
EMPORIUM, PA 15834-1546
(41.51028, -78.22726)"
MERCER,VEADOS LLC,VEADOS LLC,16125-9701,USA,43**9368,Cigarette/OTP Retail,02/28/2023,"181 HADLEY RD
GREENVILLE, PA 16125-9701
(41.41616, -80.34242)"
MONTGOMERY,WAWA INC.,WAWA FOOD MARKET #143,19474,USA,70**2291,Cigarette/OTP Retail,02/28/2023,"4121 SKIPPACK PIKE
SKIPPACK, PA 19474
(40.22844, -75.40495)"
BRADFORD,WARREN CENTER GENERAL STORE LLC,WARREN CENTER GENERAL STORE LLC,18851-7814,USA,08**4743,OTP Retail,02/28/2023,"5968 JACKSON VALLEY RD
WARREN CENTER, PA 18851-7814
(41.93733, -76.18114)"
ALLEGHENY,SG II GROUP LLC,FRANSTOWN A PLUS,15206-4007,USA,70**5012,Cigarette/OTP Retail,02/28/2023,"6481 FRANKSTOWN AVE
PITTSBURGH, PA 15206-4007
(40.46052, -79.91399)"
BERKS,ARJAYEM ENTERPRISES INC,61 BREW THRU,19533-8634,USA,06**5431,Cigarette Retail,02/28/2023,"5479 POTTSVILLE PIKE
LEESPORT, PA 19533-8634
(40.4436, -75.95371)"
FAYETTE,SCOTTDALE MUSIC LLC,SCOTTDALE MUSIC LLC,15666-2201,USA,65**7837,Cigarette Wholesaler,02/28/2023,"137 PRITTSTOWN RD
MOUNT PLEASANT, PA 15666-2201
(40.09821, -79.5529)"
LEHIGH,MOR ONE STOP INC,MOR ONE STOP INC,18103-3456,USA,39**4991,Cigarette/OTP Retail,02/28/2023,"1402 S 4TH ST
ALLENTOWN, PA 18103-3456
(40.58714, -75.45999)"
BERKS,YNFANTE NELSON,EXODO GROCERY STORE,19602-2081,USA,06**9684,OTP Retail,02/28/2023,"1262 SPRUCE ST
READING, PA 19602-2081
(40.33048, -75.91281)"
PHILADELPHIA,LOULIGA INC.,LOULIGA INC.,19123-1753,USA,51**2691,OTP Retail,02/28/2023,"25 E ALLEN ST
PHILADELPHIA, PA 19123-1753
(39.96581, -75.136)"
PHILADELPHIA,NEW WORLD NEWS INC,NEW WORLD NEWS INC,19140,USA,51**2983,Cigarette/OTP Retail,02/28/2023,"NWC BROAD & ERIE AVE
PHILADELPHIA, PA 19140"
PIKE,DOUBLE M VENDING,TWO RIVER JUNCTION,18435-9790,USA,00**3187,Cigarette Vending,02/28/2023,"106 SCENIC DR
LACKAWAXEN, PA 18435-9790
(41.48611, -74.98985)"
CENTRE,WILLIAM J INGRAM FUELS INC,WILLIAM J INGRAM FUELS INC,16853,USA,14**8853,Cigarette/OTP Retail,02/28/2023,"830 N EAGLE VALLEY RD
MILESBURG, PA 16853"
PHILADELPHIA,DONG RUI QING,NEW KITCHEN,19144-3651,USA,51**5058,Cigarette/OTP Retail,02/28/2023,"4938 WAYNE AVE
PHILADELPHIA, PA 19144-3651
(40.0252, -75.16731)"
CHESTER,CAL'S CONVENIENCE INC.,CALS-9002,19365-2183,USA,15**2343,OTP Retail,02/28/2023,"950 COMMONS DR
PARKESBURG, PA 19365-2183
(39.98058, -75.9349)"
LUZERNE,SUPERIOR AMUSEMENTS & VENDING INC,PLEASURE DOME,18661-3733,USA,40**9640,Cigarette Vending,02/28/2023,"101 ICE LAKE RD
WHITE HAVEN, PA 18661-3733
(41.08388, -75.77287)"
PHILADELPHIA,JP & SN ENTERPRISES INC,JP & SN ENTERPRISES INC,19128-4246,USA,46**7838,OTP Wholesaler,02/28/2023,"321 SHAWMONT AVE
PHILADELPHIA, PA 19128-4246
(40.04955, -75.24516)"
LANCASTER,DOLGENCORP LLC,DOLLAR GENERAL #16238,17601-1127,USA,36**2774,OTP Retail,02/28/2023,"3510 MARIETTA AVE
LANCASTER, PA 17601-1127
(40.06286, -76.42916)"
YORK,SAUBELS MARKET INC,SAUBELS MARKET STEWARTSTOWN,17363-8325,USA,67**4421,Cigarette/OTP Retail,02/28/2023,"8 BALLAST LN
STEWARTSTOWN, PA 17363-8325
(39.75907, -76.5893)"
WARREN,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #30961,16371-1407,USA,62**8500,Cigarette/OTP Retail,02/28/2023,"70 RAILROAD ST
YOUNGSVILLE, PA 16371-1407
(41.8491, -79.31785)"
PHILADELPHIA,DONG MENG,TO GO RESTAURANT,19145-2936,USA,51**3634,Cigarette Retail,02/28/2023,"1837 SNYDER AVE
PHILADELPHIA, PA 19145-2936
(39.92533, -75.17721)"
MONTGOMERY,LAXMI BEVERAGE LLC,LAXMI BEVERAGE LLC,19401-1335,USA,46**1175,Cigarette/OTP Retail,02/28/2023,"2935 SWEDE RD
NORRISTOWN, PA 19401-1335
(40.1466, -75.31725)"
WASHINGTON,BELFIORE AMUSEMENT CO,MICHAELS,15057-1457,USA,63**7797,Cigarette Vending,02/28/2023,"341 E LINCOLN AVE
MC DONALD, PA 15057-1457
(40.37103, -80.23008)"
DAUPHIN,MAD ABOUT BREW,BEER KING,17110-2617,USA,22**6650,Cigarette/OTP Retail,02/28/2023,"609 DIVISION ST
HARRISBURG, PA 17110-2617
(40.29161, -76.89438)"
VENANGO,COUNTRY FAIR INC,COUNTRY FAIR #89,16301-2333,USA,70**8123,Cigarette/OTP Retail,02/28/2023,"5 WILSON AVE
OIL CITY, PA 16301-2333
(41.4284, -79.7082)"
ALLEGHENY,KEYSTONE R & M LLC,KEYSTONE R&M LLC,15136-1339,USA,02**9759,OTP Retail,02/28/2023,"5899 STEUBENVILLE PIKE
MC KEES ROCKS, PA 15136-1339
(40.44915, -80.14133)"
ALLEGHENY,UNIMART CONVENIENCE STORE INC,UNIMART CONVENIENCE STORE INC,15236-4313,USA,02**3784,Cigarette/OTP Retail,02/28/2023,"612 OLD CLAIRTON RD
PITTSBURGH, PA 15236-4313
(40.32512, -79.95736)"
PHILADELPHIA,161 NORTH 3RD ST INC,161 NORTH 3RD ST INC,19106,USA,51**8572,Cigarette Retail,02/28/2023,"161-163 NORTH 3RD ST
PHILADELPHIA, PA 19106
(39.95367, -75.14492)"
LEHIGH,A 1 GAS MINI MART INC,A 1 GAS MINI MART INC,18102-3746,USA,39**2586,Cigarette/OTP Retail,02/28/2023,"1247 W TURNER ST
ALLENTOWN, PA 18102-3746
(40.60178, -75.48495)"
LACKAWANNA,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #32890,18509-1809,USA,35**3759,Cigarette/OTP Retail,02/28/2023,"101 GREEN RIDGE ST
SCRANTON, PA 18509-1809
(41.43246, -75.65864)"
ALLEGHENY,SHREE BALAJI GAS INC,SHREE BALAJI GAS INC,15235-2122,USA,02**0590,Cigarette/OTP Retail,02/28/2023,"6500 SALTSBURG RD
PENN HILLS, PA 15235-2122
(40.48251, -79.80927)"
LEHIGH,EMMAUS MARKET INC,EMMAUS AVE MARKET,18103-5927,USA,39**6463,Cigarette/OTP Retail,02/28/2023,"1017 E EMMAUS AVE
ALLENTOWN, PA 18103-5927
(40.58474, -75.43025)"
DAUPHIN,MUNDI SANDEEP SINGH,7 ELEVEN STORE #11402D,17057-1824,USA,70**0221,Cigarette/OTP Retail,02/28/2023,"12 E MAIN ST
MIDDLETOWN, PA 17057-1824
(40.19995, -76.73085)"
PHILADELPHIA,KCHOE INC,KCHOE INC,19134,USA,51**5603,Cigarette Retail,02/28/2023,"2764-72 KENNSINGTON AVE
PHILADELPHIA, PA 19134
(39.9911, -75.12314)"
CARBON,MALLARD MARKETS INC,MALLARD MARKET,18235-2032,USA,13**0622,Cigarette Retail,02/28/2023,"161 S 2ND ST
LEHIGHTON, PA 18235-2032
(40.83227, -75.71016)"
NORTHAMPTON,KS PETRO-MART LLC,KS PETRO-MART LLC,18091-1123,USA,48**1144,Cigarette Retail,02/28/2023,"404 N LEHIGH AVE
WIND GAP, PA 18091-1123
(40.85232, -75.28489)"
PHILADELPHIA,CHEN YAN HUI,GOLD HOUSE TAKE OUT RESTAURANT,19140-2505,USA,51**5539,Cigarette/OTP Retail,02/28/2023,"4001 N MARSHALL ST
PHILADELPHIA, PA 19140-2505
(40.0125, -75.13862)"
CLEARFIELD,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #25890,16651,USA,17**4034,Cigarette/OTP Retail,02/28/2023,"US ROUTE 53
HOUTZDALE, PA 16651"
ALLEGHENY,ACME VENDING INC,GUYASUTA LOUNGE,15215-2458,USA,02**7734,Cigarette Vending,02/28/2023,"1004 N CANAL ST
PITTSBURGH, PA 15215-2458
(40.49468, -79.93229)"
PHILADELPHIA,FERNANDEZ CARLOS J,FERNANDEZ FOOD MARKET,19143-1650,USA,51**1492,Cigarette/OTP Retail,02/28/2023,"600 S 51ST ST
PHILADELPHIA, PA 19143-1650
(39.95007, -75.22491)"
ALLEGHENY,SHUBHSHIVA PERTO INC,SHUBHSHIVA PETRO INC 2,15205-2811,USA,02**6035,OTP Retail,02/28/2023,"113 NOBLE AVE
CRAFTON, PA 15205-2811
(40.43483, -80.06551)"
NORTHUMBERLAND,RADHARAMANDEV SMOKE LLC,PUFF SMOKE SHOP,17872-5473,USA,49**7332,Cigarette/OTP Retail,02/28/2023,"531 N MARKET ST
SHAMOKIN, PA 17872-5473
(40.79014, -76.5587)"
ADAMS,DOLGENCORP LLC,DOLGENCORP LLC 15886,17340-1224,USA,01**9034,Cigarette/OTP Retail,02/28/2023,"410 N QUEEN ST
LITTLESTOWN, PA 17340-1224
(39.74974, -77.09296)"
