County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
LACKAWANNA,SUPERIOR AMUSEMENTS & VENDING INC,1905 TAVERN,18505-3862,USA,40**9640,Cigarette Vending,02/29/2024,"1001 STAFFORD AVE
SCRANTON, PA 18505-3862
(41.39015, -75.66006)"
ERIE,MCKNICK INC,GIRARD BEER DIST,16417-1444,USA,25**8951,Cigarette/OTP Retail,02/29/2024,"36 WALL ST
GIRARD, PA 16417-1444
(42.00124, -80.31881)"
PHILADELPHIA,SDA DAREEN CORPORATION,SDA DAREEN CORPORATION,19115-4374,USA,09**0013,OTP Wholesaler,02/28/2025,"2200 MICHENER ST STE 6
PHILADELPHIA, PA 19115-4374
(40.081057008, -75.032521037)"
CRAWFORD,HOSTETLER JONAS M,J & E BARGAINS,16434,USA,20**3878,OTP Retail,02/29/2024,"24171 STATE HIGHWAY 77189
SPARTANSBURG, PA 16434"
ALLEGHENY,PATTON MICHAEL P,MOLNARS LOUNGE,15037-9602,USA,02**5102,Cigarette Vending,02/29/2024,"2550 HAYDEN BLVD
ELIZABETH, PA 15037-9602
(40.231212014, -79.855370978)"
PHILADELPHIA,GUCHY DELI INC,GUCHY DELI INC,19141-2222,USA,51**8377,Cigarette/OTP Retail,02/28/2025,"5011 N BROAD ST
PHILADELPHIA, PA 19141-2222
(40.029442003, -75.146502012)"
LUZERNE,NOLASCO MICHAEL,NOLASCO SMOKE SHOP,18201-6031,USA,40**9910,OTP Retail,02/29/2024,"81 N WYOMING ST
HAZLETON, PA 18201-6031
(40.95602, -75.97298)"
LEHIGH,MUHLENBERG TAVERN LTD,TAVERN ON LIBERTY,18104-4358,USA,39**3050,Cigarette Vending,02/29/2024,"2246 W LIBERTY ST
ALLENTOWN, PA 18104-4358
(40.60021, -75.50774)"
BEAVER,BD DARLINGTON INC,BD DARLINGTON INC,16115,USA,04**9747,Cigarette Retail,02/29/2024,"232 2ND ST
DARLINGTON, PA 16115
(40.80944, -80.42223)"
LEHIGH,HUSSNAIN ENTERPRISE INC,HUSSNAIN ENTERPRISE INC,18102-4914,USA,39**9195,Cigarette/OTP Retail,02/29/2024,"209 W UNION ST
ALLENTOWN, PA 18102-4914
(40.60395, -75.45942)"
ALLEGHENY,CORDELIA HOLDINGS LP,CORDELIA HOLDINGS LP,15135-1135,USA,02**4310,Cigarette/OTP Retail,02/29/2024,"5738 SMITHFIELD ST
MCKEESPORT, PA 15135-1135
(40.31128, -79.82505)"
BEAVER,BD DARLINGTON INC,BD DARLINGTON INC,16115,USA,04**9760,OTP Retail,02/29/2024,"232 2ND ST
DARLINGTON, PA 16115
(40.80944, -80.42223)"
PHILADELPHIA,HG PHL RETAILERS JV,HUDSON (STORE 2053),19153,USA,51**3456,Cigarette Retail,02/29/2024,"800 ESSINGTON AVE
PHILADELPHIA, PA 19153"
CENTRE,HOUSER AMUSEMENTS LLC,JACK HOUSER AMUSEMENT,16823-1934,USA,14**4038,Cigarette Vending,02/29/2024,"461 E CHERRY LN
BELLEFONTE, PA 16823-1934
(40.91297, -77.77025)"
PHILADELPHIA,TEMPLE STAR CHINESE RESTAURANT INC,TEMPLE STAR CHINESE RESTAURANT INC,19121-2370,USA,51**8827,Cigarette Retail,02/29/2024,"1412 W DIAMOND ST
PHILADELPHIA, PA 19121-2370
(39.98482, -75.15717)"
LYCOMING,STINES CREEKSIDE COUNTRY MARKET,CREEKSIDE COUNTRY MARKET,17754-7719,USA,41**9650,Cigarette/OTP Retail,02/29/2024,"4054 ROUTE 87 HWY
MONTOURSVILLE, PA 17754-7719
(41.31904, -76.90997)"
WASHINGTON,HARRY M MARCHEWKA R PH PC,DONORA UNION PHARMACY,15033-1020,USA,63**1967,Cigarette/OTP Retail,02/29/2024,"601 MCKEAN AVE
DONORA, PA 15033-1020
(40.17832, -79.85616)"
LAWRENCE,VILLAGE PLAZA SPARKLE INC,NEW CASTLE SPARKLE,16101-1258,USA,37**8433,Cigarette Retail,02/29/2024,"2016 W STATE ST
NEW CASTLE, PA 16101-1258
(41.00677, -80.37813)"
UNKNOWN/OUT OF STATE,JOHN MIDDLETON CO,JOHN MIDDLETON CO,23230-1723,USA,46**0133,OTP Manufacturer,02/29/2024,"6603 W BROAD ST
RICHMOND, VA 23230-1723
(37.602578992, -77.517792963)"
ALLEGHENY,PINKYS VENDING INC,SECRETS BAR,15122-3439,USA,02**7775,Cigarette Vending,02/29/2024,"633 MCGOWAN AVE
WEST MIFFLIN, PA 15122-3439
(40.34219, -79.89945)"
MONTGOMERY,HATFIELD BEVERAGE COMPANY INC,HATFIELD BEVERAGE,19446-1114,USA,46**0040,Cigarette/OTP Retail,02/29/2024,"1616 N BROAD ST
LANSDALE, PA 19446-1114
(40.25657, -75.26907)"
BERKS,ABREU ESPINAL WINSTON A,128 GREENWICH ST READING PA 19601,19601-2719,USA,50**7073,Cigarette/OTP Retail,02/29/2024,"128 W GREENWICH ST
READING, PA 19601-2719
(40.34466, -75.93648)"
CAMBRIA,EMS ORIGINAL SUB SHOP INC,EMS ORIGINAL SUB SHOPS INC,15905-3241,USA,11**8665,Cigarette/OTP Retail,02/29/2024,"612 GOUCHER ST
JOHNSTOWN, PA 15905-3241
(40.29862, -78.94102)"
CENTRE,NEWMANS SANDWICH SHOP NC,NEWMANS SANDWICH SHOP,16829,USA,14**4577,Cigarette/OTP Retail,02/29/2024,"781 CLARENCE RD
CLARENCE, PA 16829
(41.04774, -77.94043)"
PHILADELPHIA,QUICK STOP 1 LLC,QUICK STOP 1 LLC,19122-4579,USA,51**4260,Cigarette/OTP Retail,02/28/2025,"1200 GERMANTOWN AVE
PHILADELPHIA, PA 19122-4579
(39.969853, -75.140886975)"
LANCASTER,CANASSATEGO RAINMAKERS ASSOCIATION,RAINMAKERS ASSOCIATION,17602-3126,USA,36**8108,Cigarette Retail,02/29/2024,"700 E CHESTNUT ST
LANCASTER, PA 17602-3126
(40.04266, -76.29138)"
ALLEGHENY,PINKYS VENDING INC,KRAZY KARENS,15215-2458,USA,02**7775,Cigarette Vending,02/29/2024,"1000 N CANAL ST
SHARPSBURG, PA 15215-2458
(40.49462, -79.93247)"
LEHIGH,WUS TOBACCO SHOP INC,WU'S TOBACCO SHOP INC.,18103-3813,USA,39**2580,Cigarette Retail,02/29/2024,"1563 LEHIGH ST
ALLENTOWN, PA 18103-3813
(40.57788, -75.48077)"
LAWRENCE,MEDURE AMUSEMENTS INC,T-BONES PARAMOUNT CAFE,16157,USA,37**0071,Cigarette Vending,02/28/2025,"400 BEAVER ST
WAMPUM, PA 16157
(40.887973984, -80.339479027)"
PHILADELPHIA,STAR LIGHT 10 INC,STAR LIGHT 10 INC,19151-4230,USA,51**5540,Cigarette/OTP Retail,02/29/2024,"6020 LANSDOWNE AVE
PHILADELPHIA, PA 19151-4230
(39.975686008, -75.24116203)"
MERCER,JIFFY MINI MART INC,JIFFY MINI MART INC II,16133-1616,USA,43**7879,Cigarette/OTP Retail,02/29/2024,"850 FRANKLIN RD
JACKSON CENTER, PA 16133-1616
(41.26447, -80.17185)"
CLINTON,7-ELEVEN INC,7-ELEVEN STORE #40199J,17745-2707,USA,18**6866,Cigarette/OTP Retail,02/28/2025,"840 BELLEFONTE AVE
LOCK HAVEN, PA 17745-2707
(41.131046997, -77.461501023)"
ALLEGHENY,FAYAD ENTERPRISE INC,BALDWIN,15227-2311,USA,02**6439,Cigarette/OTP Retail,02/29/2024,"2929 SAW MILL RUN BLVD
PITTSBURGH, PA 15227-2311
(40.37732, -79.98602)"
BUCKS,GEORGINES INC,GEORGINES MARKET PLACE,19007-6530,USA,09**7208,Cigarette/OTP Retail,02/29/2024,"1320 NEWPORT RD
BRISTOL, PA 19007-6530
(40.10457, -74.89165)"
WAYNE,CCJ VENTURES LLC,POCONO MOUNTAIN HOTEL & SPA,18424-9087,USA,35**0029,Cigarette Vending,02/29/2024,"38 LEHIGH RD
GOULDSBORO, PA 18424-9087
(41.24544, -75.45077)"
LANCASTER,BRUNNERVILLE GARAGE INC,BRUNNERVILLE GARAGE INC,17543-8960,USA,36**7902,Cigarette/OTP Retail,02/29/2024,"1229 BRUNNERVILLE RD
LITITZ, PA 17543-8960
(40.18431, -76.28536)"
PHILADELPHIA,SUNRAY DRUGS LLC,SUNRAY DRUGS LLC,19139-3409,USA,51**2161,Cigarette/OTP Retail,02/29/2024,"142 S 52ND ST
PHILADELPHIA, PA 19139-3409
(39.9571, -75.22547)"
ALLEGHENY,B T L ENTERPRISES INC,BRIANS BREWERY OUTLET,15116-2634,USA,02**7186,Cigarette/OTP Retail,02/29/2024,"964 WILLIAM FLYNN HWY
GLENSHAW, PA 15116-2634
(40.51585, -79.95354)"
CENTRE,1381 SERVICES LLC,UNIMART - 1381 SERVICES LLC,16801-6813,USA,14**9973,OTP Retail,02/29/2024,"1381 E COLLEGE AVE
STATE COLLEGE, PA 16801-6813
(40.81017, -77.8317)"
ALLEGHENY,DELI ICIOUS CATERING INC,DELI ICIOUS CATERING INC,15148-1186,USA,02**2013,Cigarette/OTP Retail,02/29/2024,"501 STATION ST
WILMERDING, PA 15148-1186
(40.39325, -79.80988)"
HUNTINGDON,HOUSER AMUSEMENTS LLC,ROCKHILL LEGION,17249,USA,14**4038,Cigarette Vending,02/29/2024,"573 VALLEY ST
ROCKHILL FURNACE, PA 17249
(40.24013, -77.90195)"
DELAWARE,HG PHL RETAILERS JV,HUDSON,19153,USA,23**3448,Cigarette Retail,02/29/2024,"8500 ESSINGTON AVENUE
PHILADELPHIA, PA 19153
(39.87562, -75.24739)"
ALLEGHENY,PERRY MARKET LLC,PERRY MARKET LLC,15214-3421,USA,02**7815,Cigarette/OTP Retail,02/29/2024,"2601 PERRYSVILLE AVE
PITTSBURGH, PA 15214-3421
(40.47114, -80.00867)"
ADAMS,CHOHAN MINI MART FAIRFIELD INC,CHOHAN MINI MART FAIRFIELD INC,17320-9502,USA,01**4556,Cigarette/OTP Retail,02/29/2024,"4311 FAIRFIELD RD
FAIRFIELD, PA 17320-9502
(39.79194, -77.36329)"
SNYDER,ALINE COUNTRY STORE LLC,ALINE COUNTRY STORE LLC,17853-8042,USA,55**6545,Cigarette/OTP Retail,02/29/2024,"4959 ROUTE 104
MOUNT PLEASANT MILLS, PA 17853-8042
(40.68467, -76.98251)"
DELAWARE,HG PHL RETAILERS JV,HUDSON (STORE 1855),19153,USA,23**3452,Cigarette Retail,02/29/2024,"8500 ESSINGTON AVENUE
PHILADELPHIA, PA 19153
(39.87562, -75.24739)"
DELAWARE,HG PHL RETAILERS JV,HUDSON (STORE 1853),19153,USA,23**3450,Cigarette Retail,02/29/2024,"8500 ESSINGTON AVENUE
PHILADELPHIA, PA 19153
(39.87562, -75.24739)"
CUMBERLAND,DEEP MINIMART LLC,A TO Z MINIMART,17025-2271,USA,21**3729,Cigarette Retail,02/28/2025,"299 W SHADY LN
ENOLA, PA 17025-2271
(40.296503017, -76.937249022)"
HUNTINGDON,HOUSER AMUSEMENTS LLC,HUNTINGDON LEGION,16652-1525,USA,14**4038,Cigarette Vending,02/29/2024,"412 WASHINGTON ST
HUNTINGDON, PA 16652-1525
(40.48522, -78.01077)"
FAYETTE,KOIRALA ENTERPRISE LLC,KOIRALA ENTERPRISE LLC,15473-1012,USA,26**5679,Cigarette/OTP Retail,02/29/2024,"3348 PITTSBURGH RD
PERRYOPOLIS, PA 15473-1012
(40.07948, -79.76011)"
ALLEGHENY,BD OAKDALE INC,BD OAKDALE,15220-3304,USA,02**1523,Cigarette/OTP Retail,02/28/2025,"956 GREENTREE RD
PITTSBURGH, PA 15220-3304
(40.419630995, -80.046539977)"
LAWRENCE,MEDURE AMUSEMENTS INC,ELKS #69,16101-3344,USA,37**0071,Cigarette Vending,02/28/2025,"410 S CASCADE ST
NEW CASTLE, PA 16101-3344
(40.997041991, -80.321050994)"
SCHUYLKILL,HEGINS FUEL & DELI,HEGINS FUEL & DELI,17938-9165,USA,54**5959,OTP Retail,02/29/2024,"800 E MAIN ST
HEGINS, PA 17938-9165
(40.65168, -76.49491)"
BERKS,TITY GROCERY LLC,TITY GROCERY LLC,19604-2120,USA,06**3961,Cigarette/OTP Retail,02/28/2025,"1101 N 11TH ST
READING, PA 19604-2120
(40.35182999, -75.915397963)"
CENTRE,HOUSER AMUSEMENTS LLC,BELLEFONTE AMERICAN LEGION,16823-1809,USA,14**4038,Cigarette Vending,02/29/2024,"121 E HOWARD ST
BELLEFONTE, PA 16823-1809
(40.91355, -77.77754)"
LACKAWANNA,BEER CHIZZ INC.,BEER CHICZ,18433-1327,USA,35**0780,Cigarette Retail,02/29/2024,"409 WASHINGTON AVE
JERMYN, PA 18433-1327
(41.52729, -75.54751)"
LUZERNE,WYOMING SMOKE SHOP LLC,WYOMING SMOKE SHOP LLC,18643-1452,USA,40**5138,Cigarette/OTP Retail,02/28/2025,"1951 WYOMING AVE
EXETER, PA 18643-1452
(41.316486002, -75.829889977)"
CUMBERLAND,CHR CORP,STORE 107,17257-9789,USA,21**5153,Cigarette/OTP Retail,02/28/2025,"100 CRAMER RD
SHIPPENSBURG, PA 17257-9789
(40.062233939, -77.478348206)"
SOMERSET,CENTRAL CITY ENTERPRISES INC,CENTRAL CITY ENTERPRISES INC,15926-8300,USA,56**3962,Cigarette/OTP Retail,02/28/2025,"112 ROCK CUT RD
CENTRAL CITY, PA 15926-8300
(40.106252004, -78.817420965)"
LACKAWANNA,BRIER MARK,MONTAGE TOBACCO,18505-4666,USA,35**7754,Cigarette Retail,02/29/2024,"632 DAVIS ST
SCRANTON, PA 18505-4666
(41.37695, -75.69176)"
BERKS,PEPEN CEDANO VICTOR R,660 SCHUYLKILL AVE READING PA 19601,19601-2640,USA,06**9788,Cigarette/OTP Retail,02/28/2025,"660 SCHUYLKILL AVE
READING, PA 19601-2640
(40.345977997, -75.940994032)"
BEAVER,MCBURNEY JACQUELINE M,FUNTASTIC CARDS,15066-1549,USA,04**7527,Cigarette Retail,02/28/2025,"1106 ALLEGHENY ST
NEW BRIGHTON, PA 15066-1549
(40.736301979, -80.307718991)"
PHILADELPHIA,VALUE BEVERAGE INC,VALUE BEVERAGE INC,19143-5919,USA,51**9484,Cigarette/OTP Retail,02/29/2024,"5901 WOODLAND AVE
PHILADELPHIA, PA 19143-5919
(39.93173, -75.22641)"
ALLEGHENY,PINKYS VENDING INC,AMERICAN LEGION,15146,USA,02**7775,Cigarette Vending,02/29/2024,"1143 OLD WILLIAM PENN HWY
MONROEVILLE, PA 15146"
MONROE,X50 LLC,MAGGIES TAVERN,18360-1825,USA,45**0258,Cigarette Retail,02/29/2024,"474 N 8TH ST
STROUDSBURG, PA 18360-1825
(40.99044, -75.19944)"
CENTRE,HOUSER AMUSEMENTS LLC,CHAMPS SPORTS BAR,16803-3055,USA,14**4038,Cigarette Vending,02/29/2024,"1611 N ATHERTON ST
STATE COLLEGE, PA 16803-3055
(40.80768, -77.89312)"
CENTRE,HOUSER AMUSEMENTS LLC,PHYRST,16801,USA,14**4038,Cigarette Vending,02/29/2024,"11 E BEAVER AVE
STATE COLLEGE, PA 16801
(40.80006, -77.85643)"
ALLEGHENY,PATTON MICHAEL P,LE MARDI GRAS,15232-4225,USA,02**5102,Cigarette Vending,02/29/2024,"731 COPELAND ST
PITTSBURGH, PA 15232-4225
(40.451274021, -79.934648024)"
ALLEGHENY,PATTON MICHAEL P,MARKET STREET SALOON,15037-1548,USA,02**5102,Cigarette Vending,02/29/2024,"100 S 2ND AVE
ELIZABETH, PA 15037-1548
(40.272837007, -79.887002017)"
ALLEGHENY,PINKYS VENDING INC,BUDAS BAR,15137,USA,02**7775,Cigarette Vending,02/29/2024,"3087 5TH AVE
NORTH VERSAILLES, PA 15137
(40.36147, -79.82755)"
PHILADELPHIA,6200 LANSDOWNE INC,6200 LANSDOWNE INC,19151-3811,USA,51**0027,Cigarette Retail,02/28/2025,"6200 LANSDOWNE AVE
PHILADELPHIA, PA 19151-3811
(39.975367999, -75.243688)"
YORK,DUAA LLC,DUAA LLC,17401-3713,USA,67**6952,Cigarette/OTP Retail,02/28/2025,"600 W MARKET ST
YORK, PA 17401-3713
(39.957044991, -76.743021969)"
CHESTER,SMILE FOOD INC,HOSTETTERS MARKET,19363-1293,USA,15**4869,Cigarette/OTP Retail,02/29/2024,"479 LIMESTONE RD
OXFORD, PA 19363-1293
(39.81807, -75.96669)"
LEHIGH,TRAYLOR GROCERY MARKET INC,TRAYLOR GROCERY MARKET INC,18102-4232,USA,39**9881,Cigarette Retail,02/29/2024,"1444 HAMILTON ST
ALLENTOWN, PA 18102-4232
(40.59785, -75.4877)"
ALLEGHENY,PATTON MICHAEL P,ACORN CLUB,15218-2518,USA,02**5102,Cigarette Vending,02/29/2024,"7551 ROSLYN ST
PITTSBURGH, PA 15218-2518
(40.420407068, -79.884636118)"
YORK,SUTTON & WOLF INC,RED LAND BEER & SODA OUTLET,17319-8819,USA,67**7457,Cigarette/OTP Retail,02/29/2024,"601 OLD YORK RD
ETTERS, PA 17319-8819
(40.1721, -76.82758)"
PHILADELPHIA,VAPORDELPHIA INC,VAPORDELPHIA INC,19147-2027,USA,51**6413,OTP Retail,02/29/2024,"603 S 9TH ST
PHILADELPHIA, PA 19147-2027
(39.94248, -75.15708)"
MERCER,JIFFY MINI MART INC,JIFFY MINI MART INC I,16127-1329,USA,43**2572,Cigarette/OTP Retail,02/29/2024,"721 S CENTER ST
GROVE CITY, PA 16127-1329
(41.15542, -80.09645)"
MONTGOMERY,MH AAA ENTERPRISE INC.,7-ELEVEN STORE #24160E,19096-3820,USA,46**5367,Cigarette/OTP Retail,02/29/2024,"1401 CITY AVE
WYNNEWOOD, PA 19096-3820
(39.98001, -75.26966)"
PHILADELPHIA,FRANKFORD QUICK MART INC,FRANKFORD QUICK MART INC,19124-2975,USA,51**2634,Cigarette/OTP Retail,02/29/2024,"4821 FRANKFORD AVE
PHILADELPHIA, PA 19124-2975
(40.01842, -75.08214)"
WYOMING,LAKE WINOLA BEVERAGE INC,LAKE WINOLA BEVERAGE INC,18419-7833,USA,66**5476,Cigarette/OTP Retail,02/29/2024,"913 LAKE RD
FACTORYVILLE, PA 18419-7833
(41.50838, -75.84223)"
CENTRE,HOUSER AMUSEMENTS LLC,HOOTINANNY,16823-1956,USA,14**4038,Cigarette Vending,02/29/2024,"121 W BISHOP ST
BELLEFONTE, PA 16823-1956
(40.91062, -77.7781)"
WASHINGTON,RST PROPERTIES LLC,XPRESS MARKET,15054-1004,USA,63**6118,Cigarette/OTP Retail,02/29/2024,"1438 LANGELOTH RD
LANGELOTH, PA 15054-1004
(40.36454, -80.40865)"
DELAWARE,HG PHL RETAILERS JV,HUDSON (STORE 1852),19153,USA,23**3449,Cigarette Retail,02/29/2024,"800 ESSINGTON AVE. PHL AIRPORT
PHILADELPHIA, PA 19153"
CENTRE,HOUSER AMUSEMENTS LLC,CENTRE HALL AMERICAN LEGION,16828,USA,14**4038,Cigarette Vending,02/29/2024,"2928 RUNS VALLEY RD
CENTRE HALL, PA 16828
(40.83598, -77.66988)"
LACKAWANNA,VR MANIACS INC,DICKSON CITY SMOKE SHOP,18519-1368,USA,35**2111,Cigarette/OTP Retail,02/29/2024,"1330 MAIN ST
DICKSON CITY, PA 18519-1368
(41.46809, -75.61279)"
DELAWARE,YMZ LLC,YMZ LLC,19074-1414,USA,23**6398,Cigarette/OTP Retail,02/29/2024,"401 CHESTER PIKE
NORWOOD, PA 19074-1414
(39.88953, -75.29901)"
MONTOUR,SP RETAIL LLC,SMOKE RINGS TOBACCO STORE,17821-2042,USA,47**4179,Cigarette/OTP Retail,02/29/2024,"320 RAILROAD ST
DANVILLE, PA 17821-2042
(40.95795, -76.61168)"
ALLEGHENY,MCMURRAY BETHEL DISTRIBUTORS LLC,BETHEL BEER AND MORE,15102-1143,USA,02**0996,Cigarette/OTP Retail,02/29/2024,"441 MCMURRAY RD
BETHEL PARK, PA 15102-1143
(40.31177, -80.06627)"
LANCASTER,G & S GROUP INC,G & S GROUP INC,17543-9580,USA,36**4965,Cigarette/OTP Retail,02/28/2025,"1 E 28TH DIVISION HWY
LITITZ, PA 17543-9580
(40.226457003, -76.301810991)"
CLARION,JIFFY MINI MART INC,JIFFY MINI MART #5,16254-4231,USA,16**0830,Cigarette/OTP Retail,02/29/2024,"17933 PAINT BLVD
SHIPPENVILLE, PA 16254-4231
(41.19732, -79.42536)"
PHILADELPHIA,CLEARFIELD CONVENIENCE STORE INC,CLEARFIELD CONVENIENCE STORE INC,19132-2366,USA,51**5521,Cigarette/OTP Retail,02/29/2024,"1600 W CLEARFIELD ST
PHILADELPHIA, PA 19132-2366
(40.00044, -75.15659)"
ALLEGHENY,BROOKLINE SNACKS & SMOKES LLC,BROOKLINE SNACKS & SMOKES LLC,15226-2168,USA,02**5984,Cigarette/OTP Retail,02/29/2024,"930 BROOKLINE BLVD
PITTSBURGH, PA 15226-2168
(40.39248, -80.01823)"
ALLEGHENY,PATTON MICHAEL P,DALES BAR & GRILL,15217-2905,USA,02**5102,Cigarette Vending,02/29/2024,"4377 MURRAY AVE
PITTSBURGH, PA 15217-2905
(40.419911999, -79.928007964)"
BLAIR,CBD OF ALTOONA,CBD OF ALTOONA,16635-1414,USA,07**0989,Cigarette/OTP Retail,02/28/2025,"506 3RD AVE
DUNCANSVILLE, PA 16635-1414
(40.427264017, -78.421593969)"
CENTRE,HOUSER AMUSEMENTS LLC,YOUNG DEMOCRATIC CLUB,16829,USA,14**4038,Cigarette Vending,02/29/2024,"122 PANCAKE ROAD
CLARENCE, PA 16829
(41.04797, -77.93936)"
BUCKS,NEFF DRUGS 22 LLC,NEFF DRUGS 22 LLC,18966-2626,USA,48**7626,Cigarette/OTP Retail,02/29/2024,"1464 BUCK RD
HOLLAND, PA 18966-2626
(40.1577, -74.99818)"
MONTGOMERY,4 KROBA INC,4 KROBA INC,19406-2186,USA,46**9225,Cigarette/OTP Retail,02/29/2024,"175 N HENDERSON RD
KING OF PRUSSIA, PA 19406-2186
(40.09641, -75.36534)"
ALLEGHENY,LPK ENTERPRISES INC.,7-ELEVEN STORE #40106A,15213-2781,USA,02**2712,Cigarette/OTP Retail,02/29/2024,"195 N CRAIG ST
PITTSBURGH, PA 15213-2781
(40.4496, -79.95062)"
FRANKLIN,CEBCO ENTERPRISES INC,CEBCO ENTERPRISES INC,17202-8198,USA,28**5756,Cigarette/OTP Retail,02/29/2024,"5032 MOLLY PITCHER HWY
CHAMBERSBURG, PA 17202-8198
(39.86559, -77.69806)"
YORK,DOUGHY B'S DUFF BEER LLC,FOGON LATIN FUSION,17404-2205,USA,67**8456,OTP Retail,02/29/2024,"1239 ROOSEVELT AVE
YORK, PA 17404-2205
(39.97663, -76.75631)"
ALLEGHENY,BD OAKDALE INC,BD OAKDALE INC,15071-4002,USA,02**9685,Cigarette/OTP Retail,02/28/2025,"150 ROUTE 30
OAKDALE, PA 15071-4002
(40.440993994, -80.238333009)"
CLINTON,HOUSER AMUSEMENTS LLC,SPORTSMANS HOTEL,17764-1240,USA,14**4038,Cigarette Vending,02/29/2024,"12700 RENOVO RD
RENOVO, PA 17764-1240
(41.33061, -77.72745)"
WARREN,SKYVIEW AMUSEMENTS INC,SHAW HOUSE,16347,USA,25**0004,Cigarette Vending,02/28/2025,"15 S MAIN STREET
SHEFFIELD, PA 16347
(41.703033015, -79.034444028)"
LACKAWANNA,CADDEN BROS INC,CADDEN BROS INC,18504-2627,USA,35**4368,Cigarette/OTP Retail,02/29/2024,"634 LUZERNE ST
SCRANTON, PA 18504-2627
(41.40599, -75.67898)"
ALLEGHENY,SAAD UNITED CORPORATION,SAAD UNITED INC,15212-4759,USA,02**2218,Cigarette/OTP Retail,02/28/2025,"1318 FEDERAL ST
PITTSBURGH, PA 15212-4759
(40.457263016, -80.006892988)"
CAMBRIA,EMS ORIGINAL SUB SHOP INC,EMS ORIGINAL SUB SHOP INC,15952-9205,USA,01**8250,Cigarette/OTP Retail,02/29/2024,"1577 FOREST HILLS DR
SALIX, PA 15952-9205
(40.2899, -78.78694)"
MONTGOMERY,JALIL ENTERPRISE INC,JALIL ENTERPRISE INC,19464-3759,USA,46**8945,Cigarette/OTP Retail,02/29/2024,"1660 W HIGH ST
POTTSTOWN, PA 19464-3759
(40.24664, -75.68936)"
PHILADELPHIA,ALLEGHENY MINI SUPERMARKET INC,ALLEEGHENY MINI SUPERMARKET INC,19134-2303,USA,51**2077,Cigarette/OTP Retail,02/29/2024,"666 E ALLEGHENY AVE
PHILADELPHIA, PA 19134-2303
(39.99704, -75.11752)"
ERIE,DOLGENCORP LLC,DOLLAR GENERAL STORE #25587,16506-4503,USA,25**2220,Cigarette/OTP Retail,02/28/2025,"2315 W 38TH ST
ERIE, PA 16506-4503
(42.082761176, -80.118938466)"
INDIANA,SHIMKO JUSTIN J,JS TOP SHELF UNLIMITED,15701-2947,USA,32**3682,OTP Retail,02/29/2024,"808 WAYNE AVE
INDIANA, PA 15701-2947
(40.61724, -79.15389)"
BERKS,MENA STARLIN,MENA CIBAO DELI & GROCERY,19602-1915,USA,06**9976,Cigarette Retail,02/29/2024,"256 S 10TH ST
READING, PA 19602-1915
(40.33065, -75.91829)"
PHILADELPHIA,MIRIAM GROCERY INC,MIRIAM GROCERY INC,19124-3009,USA,51**0072,Cigarette/OTP Retail,02/28/2025,"5271 HOWLAND ST
PHILADELPHIA, PA 19124-3009
(40.032014996, -75.106044996)"
PHILADELPHIA,HG PHL RETAILERS JV,HUDSON (STORE 2049),19153,USA,23**3454,Cigarette Retail,02/29/2024,"800 ESSINGTON AVE
PHILADELPHIA, PA 19153"
LAWRENCE,SRNSP LLC,SRNSP LLC,16105-1985,USA,37**2014,Cigarette/OTP Retail,02/29/2024,"1905 WILMINGTON RD
NEW CASTLE, PA 16105-1985
(41.02074, -80.3546)"
CRAWFORD,LGH OUTDOORS LLC,LGH OUTDOORS,16435-1106,USA,20**8221,Cigarette Retail,02/29/2024,"104 S MAIN ST
SPRINGBORO, PA 16435-1106
(41.80025, -80.36874)"
DELAWARE,HG PHL RETAILERS JV,HUDSON (STORE 1856),19153,USA,23**3453,Cigarette Retail,02/29/2024,"8500 ESSINGTON AVENUE
PHILADELPHIA, PA 19153
(39.87562, -75.24739)"
ALLEGHENY,PATTON MICHAEL P,NATRONA HEIGTHS AMERICAN LEGION,15065-2619,USA,02**5102,Cigarette Vending,02/29/2024,"59 GARFIELD ST
NATRONA HEIGHTS, PA 15065-2619
(40.613521012, -79.723173026)"
NORTHAMPTON,HS TRADING INC,HS TRADING INC,18042-6302,USA,48**1749,Cigarette/OTP Retail,02/28/2025,"742 W BERWICK ST
EASTON, PA 18042-6302
(40.678062002, -75.222334012)"
CUMBERLAND,ST GEORGE & MARY INC,5327 E TRINDLE ROAD,17050-3525,USA,21**9530,Cigarette Retail,02/29/2024,"5327 E TRINDLE RD
MECHANICSBURG, PA 17050-3525
(40.21708, -76.99556)"
WESTMORELAND,PINKYS VENDING INC,TRAFFORD ITALIAN CLUB,15085-1040,USA,02**7775,Cigarette Vending,02/29/2024,"329 BRINTON AVE
TRAFFORD, PA 15085-1040
(40.38458, -79.76138)"
BUCKS,JAY MAHARAJ G-STORE LLC,JAY MAHARAJ G-STORE LLC,19020-2804,USA,09**6490,Cigarette/OTP Retail,02/29/2024,"1903 STREET RD
BENSALEM, PA 19020-2804
(40.09595, -74.94484)"
WESTMORELAND,GLASS ON FIFTH LLC,GLASS ON FIFTH,15068-6302,USA,65**7552,Cigarette/OTP Retail,02/29/2024,"702 5TH AVE
NEW KENSINGTON, PA 15068-6302
(40.56275, -79.76457)"
