County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
PHILADELPHIA,RIDGE PETROLEUM LLC,RIDGE PETROLEUM LLC,19128-3141,USA,51**7181,Cigarette/OTP Retail,02/28/2023,"7731 RIDGE AVE
PHILADELPHIA, PA 19128-3141
(40.05248, -75.23626)"
PHILADELPHIA,LAS HERMANAS MINI MARKET INC,LAS HERMANAS MINI MARKET INC,19138-2236,USA,51**4411,Cigarette/OTP Retail,02/28/2023,"1951 74TH AVE
PHILADELPHIA, PA 19138-2236
(40.06717, -75.14877)"
PHILADELPHIA,FORBIDDEN HOOKAH,FORBIDDEN HOOKAH,19120-1503,USA,51**6965,OTP Retail,02/28/2023,"84 W GODFREY AVE
PHILADELPHIA, PA 19120-1503
(40.04453, -75.11982)"
DAUPHIN,KARNS PRIME & FANCY FOOD LTD,KARNS FOODS,17033-2099,USA,70**2001,Cigarette/OTP Retail,02/28/2023,"731 CHERRY DR
HERSHEY, PA 17033-2099
(40.26944, -76.65704)"
PHILADELPHIA,AMERICAN GOLDEN PALACE HOLDINGS LLC,AG STAND 4,19103-3503,USA,51**0495,Cigarette/OTP Retail,02/28/2023,"1938 MARKET ST
PHILADELPHIA, PA 19103-3503
(39.95347, -75.17243)"
MONTGOMERY,THE JOINT SMOKESHOP LLC,THE JOINT SMOKESHOP LLC,19406-2118,USA,46**2689,OTP Retail,02/28/2023,"337 E DEKALB PIKE
KING OF PRUSSIA, PA 19406-2118
(40.09819, -75.35305)"
ALLEGHENY,BELMONT AMUSEMENT COMPANY INC,BOOTLEGGERS,15213-4719,USA,02**7694,Cigarette Vending,02/28/2023,"403 SEMPLE ST
PITTSBURGH, PA 15213-4719
(40.43699, -79.95482)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,MID STATE AMUSEMENT CO INC,15801-1117,USA,17**2430,Cigarette Wholesaler,02/28/2023,"1117 S MAIN ST
DU BOIS, PA 15801-1117
(41.10849, -78.78053)"
LUZERNE,PENNSYLVANIA COIN LLC,JERRYS PLACE,18705-2022,USA,35**7786,Cigarette Vending,02/28/2023,"70 HUDSON RD
PLAINS, PA 18705-2022
(41.27507, -75.84235)"
JUNIATA,ROYAL BEVERAGE DISTRIBUTOR,ROYAL BEVERAGE DISTRIBUTORS LLC,17059-7294,USA,34**6360,Cigarette Retail,02/28/2023,"5530 WILLIAM PENN HWY
MIFFLINTOWN, PA 17059-7294
(40.54878, -77.36974)"
ALLEGHENY,IQBAL MOHSIN,SUPER MART BRADDOCK,15104-1806,USA,02**9047,Cigarette/OTP Retail,02/28/2023,"524 BRADDOCK AVE
BRADDOCK, PA 15104-1806
(40.40407, -79.86974)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC,16510-2551,USA,25**2044,Cigarette/OTP Wholesaler,02/28/2023,"2251 E 30TH ST
ERIE, PA 16510-2551
(42.12694, -80.02198)"
LANCASTER,HIGHS OF BALTIMORE LLC,HIGH'S #154,17543-8902,USA,36**1902,Cigarette/OTP Retail,02/28/2023,"511 FURNACE HILLS PIKE
LITITZ, PA 17543-8902
(40.16846, -76.3078)"
CAMBRIA,KIRK ANTONIO J,STORE TRUCK,15906-1633,USA,11**4989,Cigarette Retail,02/28/2023,"13 ALBERT AVE
JOHNSTOWN, PA 15906-1633
(40.35421, -78.94332)"
ALLEGHENY,PATTON MICHAEL P,EVERGREEN CAFE,15208-2529,USA,02**5102,Cigarette Vending,02/28/2023,"7328 PENN AVE
PITTSBURGH, PA 15208-2529
(40.44823, -79.89848)"
LANCASTER,QUICK WAY MINI MART INC,BUCK BEVERAGE,17566-9721,USA,36**1112,Cigarette/OTP Retail,02/28/2023,"1004 LANCASTER PIKE
QUARRYVILLE, PA 17566-9721
(39.87177, -76.22842)"
HUNTINGDON,DOLGENCORP LLC,DOLLAR GENERAL 16021,17066-1625,USA,31**9852,Cigarette/OTP Retail,02/28/2023,"125 E SHIRLEY ST
MOUNT UNION, PA 17066-1625
(40.38173, -77.87809)"
LUZERNE,KINGSTON AMUSEMENT CO INC,LIGHTHOUSE INN,18644,USA,40**3700,Cigarette Vending,02/28/2023,"SHOEMAKER STREET
WEST WYOMING, PA 18644"
PHILADELPHIA,CHEN XIAO SHI,GOOD N PLENTY GROCERY,19148-5512,USA,51**8169,Cigarette Retail,02/28/2023,"1201 SNYDER AVE
PHILADELPHIA, PA 19148-5512
(39.92392, -75.16612)"
DAUPHIN,RAZIK LLC,KHAN STORE,17111-2801,USA,22**6375,OTP Retail,02/28/2023,"4220 UNION DEPOSIT RD
HARRISBURG, PA 17111-2801
(40.27941, -76.81583)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL #18835,15558-2006,USA,56**6919,OTP Retail,02/28/2023,"9178 MASON DIXON HWY
SALISBURY, PA 15558-2006
(39.76035, -79.07614)"
LACKAWANNA,OSMOLIAS GULF,OSMOLIAS GULF,18507-1231,USA,35**5278,Cigarette/OTP Retail,02/28/2023,"4801 BIRNEY AVE
MOOSIC, PA 18507-1231
(41.35295, -75.72934)"
ERIE,MARC ENTERPRISES INC,KNIGHTS OF ST JOHNS CLUB,16508-1602,USA,25**8756,Cigarette Vending,02/28/2023,"660 W 26TH ST
ERIE, PA 16508-1602
(42.10629, -80.08889)"
BRADFORD,DANDY MINI MARTS INC,DANDY MINI MART NO 826,16925-9087,USA,70**1026,Cigarette/OTP Retail,02/28/2023,"17958 BERWICK TPKE
GILLETT, PA 16925-9087
(42.00119, -76.72941)"
BUCKS,SHOPRITE OF WARMINSTER LLC,SHOPRITE OF WARMINSTER,18974-3124,USA,09**4990,Cigarette Retail,02/28/2023,"942 W STREET RD
WARMINSTER, PA 18974-3124
(40.20983, -75.10837)"
LUZERNE,NEPA EXOTIC SNAX LLC,NEPA EXOTIC SNAX,18202-9503,USA,40**5293,Cigarette/OTP Retail,02/28/2023,"1500 N CHURCH ST
HAZLE TOWNSHIP, PA 18202-9503
(40.98804, -75.98225)"
YORK,DOLGENCORP LLC,DOLLAR GENERAL STORE #9513,17362-1157,USA,67**6205,Cigarette/OTP Retail,02/28/2023,"2100 THISTLE HILL DR
SPRING GROVE, PA 17362-1157
(39.88205, -76.86708)"
PERRY,MS & KS INC,OLD MOUNTAIN STONE INN,17068-8552,USA,50**9556,Cigarette Vending,02/28/2023,"14 SOULE RD
NEW BLOOMFIELD, PA 17068-8552
(40.42597, -77.17647)"
ALLEGHENY,PROTA SUSAN M,GREENOCK DELI AND BAKERY,15135-2325,USA,02**6117,Cigarette/OTP Retail,02/28/2023,"1127 GREENOCK BUENA VISTA RD
MCKEESPORT, PA 15135-2325
(40.31231, -79.80377)"
ALLEGHENY,WELMART INC,WELMART INC,15065-2846,USA,02**0249,Cigarette/OTP Retail,02/28/2023,"200 ALTER RD
NATRONA HEIGHTS, PA 15065-2846
(40.6669, -79.71219)"
LUZERNE,HUZAISH MEAT MART INC,HUZAISH MEAT MART INC,18702-4857,USA,40**6302,Cigarette/OTP Retail,02/28/2023,"124 GROVE ST
WILKES BARRE, PA 18702-4857
(41.23386, -75.89442)"
BERKS,YOUR BEERMART INC,YOUR BEERMART INC,19512-9600,USA,06**8635,Cigarette Retail,02/28/2023,"191 COUNTY LINE RD
BOYERTOWN, PA 19512-9600
(40.33438, -75.6213)"
PHILADELPHIA,YEMEN CONVENIENT INC,YEMEN CONVENIENT INC,19123-1662,USA,51**6978,Cigarette/OTP Retail,02/28/2023,"114 W GIRARD AVE
PHILADELPHIA, PA 19123-1662
(39.96897, -75.13669)"
NORTHAMPTON,FILL & FLY OF WIND GAP LLC,FILL & FLY OF WIND GAP LLC,18091-9672,USA,48**2132,Cigarette/OTP Retail,02/28/2023,"440 E MOORESTOWN RD
WIND GAP, PA 18091-9672
(40.8303, -75.30634)"
ALLEGHENY,BEER LIME AND SUNSHINE DOWNTOWN LLC,BEER LIME & SUNSHINE DOWNTOWN,15222-1816,USA,02**3091,Cigarette/OTP Retail,02/28/2023,"411 WOOD ST
PITTSBURGH, PA 15222-1816
(40.43967, -80.00115)"
WESTMORELAND,NIKITUK JACOB W,CREEKSIDE SALOON,15698-9829,USA,02**5008,Cigarette Vending,02/28/2023,"132 MARCH ST
YUKON, PA 15698-9829
(40.22092, -79.6869)"
NORTHAMPTON,TATAMY FOOD MART LLC,TATAMY FOOD MART LLC,18085-7034,USA,48**1417,Cigarette/OTP Retail,02/28/2023,"788 MAIN ST
TATAMY, PA 18085-7034
(40.74077, -75.25904)"
PHILADELPHIA,D & D MINI MARKET,D & D MINI MARKET,19141-3220,USA,51**7794,Cigarette/OTP Retail,02/28/2023,"5900 N 12TH ST
PHILADELPHIA, PA 19141-3220
(40.04251, -75.14008)"
MONTGOMERY,HATFIELD BEVERAGE COMPANY INC,HATFIELD BEVERAGE,19446-1114,USA,46**0040,Cigarette/OTP Retail,02/28/2023,"1616 N BROAD ST
LANSDALE, PA 19446-1114
(40.25657, -75.26907)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC 1,16505-4936,USA,70**8001,Cigarette/OTP Retail,02/28/2023,"1939 W 8TH ST
ERIE, PA 16505-4936
(42.11145, -80.12737)"
MONTGOMERY,KINGS OF PRUSSIA GURU INC,PANTRY 1 FOOD,19406-2038,USA,46**0443,OTP Retail,02/28/2023,"207 N HENDERSON RD
KING OF PRUSSIA, PA 19406-2038
(40.0967, -75.36616)"
LUZERNE,MOUNTAINTOP SIX PACKS TO GO LLC,MOUNTAINTOP SIX PACKS TO GO LLC,18707-1986,USA,40**3672,OTP Retail,02/28/2023,"195 S MOUNTAIN BLVD
MOUNTAIN TOP, PA 18707-1986
(41.15085, -75.89511)"
YORK,BANNISTERBEER LLC,YORK,17402-4028,USA,67**4819,Cigarette Retail,02/28/2023,"3202 REX DR
YORK, PA 17402-4028
(39.96957, -76.66057)"
MCKEAN,COUNTRY FAIR INC,COUNTRY FAIR # 69,16735-1503,USA,42**0391,Cigarette/OTP Retail,02/28/2023,"325 BIDDLE ST
KANE, PA 16735-1503
(41.65961, -78.80389)"
PHILADELPHIA,LIU JENNY,HONG FA CHINESE RESTAURANT,19131-4020,USA,51**0956,Cigarette Retail,02/28/2023,"1408 N 52ND ST
PHILADELPHIA, PA 19131-4020
(39.97453, -75.22645)"
ERIE,DEOURS INC,HARBORCREEK MARKETPLACE,16421-1150,USA,25**0795,Cigarette/OTP Retail,02/28/2023,"6992 BUFFALO RD
HARBORCREEK, PA 16421-1150
(42.1713, -79.9479)"
DAUPHIN,SAMS PLACE LOTTERY & TOBACCO,SAM'S FRESH MART GRANTVILLE,17028-8903,USA,22**6181,Cigarette/OTP Retail,02/28/2023,"257 BOW CREEK RD
GRANTVILLE, PA 17028-8903
(40.37857, -76.65808)"
ALLEGHENY,NIKITUK JACOB W,INDEPENDENT HOSE CO. / PRESTON,15136-2743,USA,02**5008,Cigarette Vending,02/28/2023,"369 HELEN ST
MC KEES ROCKS, PA 15136-2743
(40.47598, -80.05887)"
CUMBERLAND,B.O.K. HARRISON INC,NORTH MOUNTAIN INN,17015-9541,USA,21**9456,Cigarette/OTP Retail,02/28/2023,"3636 WAGGONERS GAP RD
CARLISLE, PA 17015-9541
(40.27127, -77.26768)"
UNKNOWN/OUT OF STATE,SILVERBACK DISTRO LLC,SILVERBACK DISTRO LLC,78577-5376,USA,99**8158,OTP Wholesaler,02/28/2023,"5410 N ATHOL ST
PHARR, TX 78577-5376
(26.24141, -98.17369)"
PHILADELPHIA,ELLIOTS VENDING CO INC,BENNY THE BUMS,19115-1558,USA,46**3444,Cigarette Vending,02/28/2023,"9991 BUSTLETON AVE
PHILADELPHIA, PA 19115-1558
(40.1024, -75.02887)"
BUCKS,HOMETOWN DELI INC,HOMETOWN DELI INC,18940-9680,USA,09**6893,Cigarette/OTP Retail,02/28/2023,"842 DURHAM RD
NEWTOWN, PA 18940-9680
(40.28275, -74.99442)"
LYCOMING,DOLGENCORP LLC,DOLLAR GENERAL STORE #2911,17756-6712,USA,41**6056,Cigarette/OTP Retail,02/28/2023,"1809 ROUTE 405 HWY
MUNCY, PA 17756-6712
(41.22256, -76.74278)"
BUCKS,BIG HEADS OF WARMINSTER SQUARE LLC,BIG HEADS OF WARMINSTER L,18974-3114,USA,09**2660,Cigarette Vending,02/28/2023,"1499 W STREET RD
WARMINSTER, PA 18974-3114
(40.21972, -75.12233)"
LEBANON,MK&V MATAJI LLC,MYERSTOWN,17067-1144,USA,38**5176,OTP Retail,02/28/2023,"19 W WASHINGTON AVE
MYERSTOWN, PA 17067-1144
(40.37658, -76.30528)"
PHILADELPHIA,WONDERLAND INC,WONDERLAND INC,19103-4471,USA,51**3212,OTP Retail,02/28/2023,"2037 WALNUT ST
PHILADELPHIA, PA 19103-4471
(39.95071, -75.1751)"
ALLEGHENY,SWISHER INTERNATIONAL INC,#0932 CHRISTOPHER DOERSCHNER,15239-2649,USA,02**7925,OTP Itinerant,02/28/2023,"737 BAR HARBOR DR
PITTSBURGH, PA 15239-2649
(40.47189, -79.71594)"
FAYETTE,HOWARD DAVID,HOWARD'S MARKET,15461-1846,USA,26**9585,Cigarette/OTP Retail,02/28/2023,"23 N MAIN ST
MASONTOWN, PA 15461-1846
(39.84724, -79.89977)"
DELAWARE,HG PHL RETAILERS JV,HUDSON,19153,USA,23**3448,Cigarette Retail,02/28/2023,"8500 ESSINGTON AVENUE
PHILADELPHIA, PA 19153
(39.87562, -75.24739)"
ERIE,HIMALAYAN GROCERIES LLC,HIMALAYAN GROCERIES LLC,16503-2010,USA,25**5717,Cigarette/OTP Retail,02/28/2023,"418 E 21ST ST
ERIE, PA 16503-2010
(42.11947, -80.06708)"
PHILADELPHIA,7165 DELI & BEER INC,PHILADELPHIA,19135-1327,USA,51**4093,Cigarette Retail,02/28/2023,"7165 TORRESDALE AVE
PHILADELPHIA, PA 19135-1327
(40.0293, -75.0368)"
SCHUYLKILL,DOLGENCORP LLC,DOLLAR GENERAL STORE # 19412,17960-8972,USA,54**7534,OTP Retail,02/28/2023,"991 SUMMER VALLEY RD
NEW RINGGOLD, PA 17960-8972
(40.68233, -76.01515)"
LUZERNE,WILKES BARRE DELI LAUNDROMAT,WILKES BARRE DELI,18702-5209,USA,40**4442,Cigarette/OTP Retail,02/28/2023,"105 N GRANT ST
WILKES BARRE, PA 18702-5209
(41.24101, -75.87207)"
DELAWARE,JIMMYS VENDING INC,FRONTIER SALOON,19033-1223,USA,23**3614,Cigarette Vending,02/28/2023,"336 KEDRON AVE
FOLSOM, PA 19033-1223
(39.89747, -75.31531)"
MONROE,SIMPLY CIGARS CORP,SIMPLY CIGARS CORPORATION,18301-1352,USA,45**5310,Cigarette Retail,02/28/2023,"221 SKYLINE DR
EAST STROUDSBURG, PA 18301-1352
(41.02052, -75.18161)"
LAWRENCE,ELLWOOD CITY CANDY CO,ELLWOOD CITY CANDY CO,16117-1931,USA,37**0120,Cigarette Stamping Agent,02/28/2023,"715 LAWRENCE AVE
ELLWOOD CITY, PA 16117-1931
(40.85847, -80.2913)"
LAWRENCE,THE CIGAR SHOPPE OF ELLWOOD CITY LLC,THE CIGAR SHOPPE OF ELLWOOD CITY LL,16117-1931,USA,37**2027,OTP Itinerant,02/28/2023,"707 LAWRENCE AVE
ELLWOOD CITY, PA 16117-1931
(40.85847, -80.29097)"
PHILADELPHIA,NGUYEN TUYET N,RED STAR,19141-2761,USA,51**5122,Cigarette Retail,02/28/2023,"4921 OLD YORK RD
PHILADELPHIA, PA 19141-2761
(40.02806, -75.1463)"
YORK,SHREWSBURY BEVERAGE INC,SPRY BEER & SODA MART,17402-4941,USA,67**5792,Cigarette Retail,02/28/2023,"2426 S QUEEN ST
YORK, PA 17402-4941
(39.91692, -76.6847)"
LAWRENCE,DOLGENCORP LLC,DOLLAR GENERAL STORE 20237,16101,USA,37**0155,Cigarette/OTP Retail,02/28/2023,"819 CROFTON AVE
NEW CASTLE, PA 16101
(41.00627, -80.33025)"
LYCOMING,SHREE NILKANTH INC,SHREE NILKANTH INC,17702-8065,USA,41**6228,Cigarette/OTP Retail,02/28/2023,"2386 STATE ROUTE 654
WILLIAMSPORT, PA 17702-8065
(41.21652, -77.09863)"
CRAWFORD,JOHNSON GLADE L,JOHNSON'S PIZZA & PUB,16406-5657,USA,20**5666,Cigarette Retail,02/28/2023,"22641 STATE HIGHWAY 18
CONNEAUTVILLE, PA 16406-5657
(41.78278, -80.36429)"
BEAVER,GOLDEN MINI MART INC,GOLDEN MINI MART,15010-3313,USA,04**6259,Cigarette/OTP Retail,02/28/2023,"4500 4TH AVE
BEAVER FALLS, PA 15010-3313
(40.78501, -80.32967)"
LUZERNE,KINGSTON AMUSEMENT CO INC,ROB'S PUB,18651-1957,USA,40**3700,Cigarette Vending,02/28/2023,"232 NESBITT ST
LARKSVILLE, PA 18651-1957
(41.25838, -75.93327)"
PHILADELPHIA,LEYBA FOOD MARKET INC,LEYBA FOOD MARKET INC,19120-4607,USA,51**6622,Cigarette Retail,02/28/2023,"4669 G ST
PHILADELPHIA, PA 19120-4607
(40.01974, -75.11056)"
CAMBRIA,CONRAD WHOLESALE COMPANY INC,CONRAD WHOLESALE CO INC,15902-1906,USA,11**2504,OTP Wholesaler,02/28/2023,"90 TEAK ST
JOHNSTOWN, PA 15902-1906
(40.31708, -78.91306)"
PHILADELPHIA,NEW 1634 DELI INC,NEW 1634 DELI INC,19121-3229,USA,51**8241,Cigarette Retail,02/28/2023,"1634 CECIL B MOORE AVE
PHILADELPHIA, PA 19121-3229
(39.97929, -75.16258)"
PHILADELPHIA,JEFFERSON FOOD MARKET I INC,JEFFERSON FOOD MARKET I INC,19121-3620,USA,51**2712,OTP Retail,02/28/2023,"1501 N 29TH ST
PHILADELPHIA, PA 19121-3620
(39.97904, -75.1825)"
WARREN,AMERICAN SMOKING CESSATION CORP,YETIVAPE,16365-0301,USA,62**2392,OTP Retail,02/28/2023,"60 HATCH RUN RD STE
WARREN, PA 16365-0301
(41.89504, -79.14759)"
BERKS,RODRIGUEZ MARIO A,LOS PRIMOS GROCERY,19601-2907,USA,06**3196,OTP Retail,02/28/2023,"201 N 2ND ST
READING, PA 19601-2907
(40.33864, -75.93361)"
WESTMORELAND,DURITZA FOODS LLC,MONESSEN FOODLAND,15062-1052,USA,65**3590,Cigarette/OTP Retail,02/28/2023,"701 DONNER AVE
MONESSEN, PA 15062-1052
(40.16213, -79.88861)"
ALLEGHENY,HARRY M MURRAY AMUSEMENT COMPANY,VFW,15025-2327,USA,02**0333,Cigarette Vending,02/28/2023,"911 N STATE ST
CLAIRTON, PA 15025-2327
(40.3118, -79.89439)"
PHILADELPHIA,INHALE EXHALE PHILLY LLC,INHALE EXHALE CBD & SMOKE SHOP,19130-2388,USA,51**2237,Cigarette/OTP Retail,02/28/2023,"1540 RIDGE AVE
PHILADELPHIA, PA 19130-2388
(39.96897, -75.16306)"
PIKE,RWP CORPORATION,WHISTLE STOP,18426,USA,52**4303,Cigarette Retail,02/28/2023,"1404 RT 507
GREEN TOWN, PA 18426
(41.34424, -75.31227)"
ELK,DOLGENCORP LLC,DOLLAR GENERAL STORE #11928,15857-2831,USA,24**6376,Cigarette/OTP Retail,02/28/2023,"822 S ST MARYS ROAD
ST MARYS, PA 15857-2831
(41.41152, -78.56076)"
COLUMBIA,JAY SHREE BRAHAMANI LLC,JAY SHREE BRAHAMANI LLC,17815-2628,USA,19**1782,Cigarette/OTP Retail,02/28/2023,"711 MARKET ST
BLOOMSBURG, PA 17815-2628
(40.9972, -76.45377)"
WAYNE,GURU GOPI CORP,GURU GOPI CORP,18405-8400,USA,64**5173,Cigarette/OTP Retail,02/28/2023,"1030 BEACH LAKE HWY
BEACH LAKE, PA 18405-8400
(41.59851, -75.15274)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #7672,15144-1408,USA,02**6255,Cigarette/OTP Retail,02/28/2023,"494 PITTSBURGH ST
SPRINGDALE, PA 15144-1408
(40.54124, -79.78677)"
LEHIGH,XAVIER DELI & VARIETY STORE INC,XAVIER DELI & VARIETY STORE INC,18102-3211,USA,39**5478,Cigarette Retail,02/28/2023,"345 N 7TH ST
ALLENTOWN, PA 18102-3211
(40.60762, -75.47426)"
ALLEGHENY,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY#00273,15203-2361,USA,70**8175,Cigarette/OTP Retail,02/28/2023,"2300 JANE ST
PITTSBURGH, PA 15203-2361
(40.42652, -79.9732)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL #19684,15209,USA,02**8247,Cigarette Retail,02/28/2023,"1701 BABCOCK BLVD
MILLVALE, PA 15209
(40.50029, -79.98056)"
DELAWARE,ELLIOTS VENDING CO INC,LOU TURKS,19029-1320,USA,46**3444,Cigarette Vending,02/28/2023,"500 POWHATTAN AVE
ESSINGTON, PA 19029-1320
(39.87026, -75.28174)"
LUZERNE,GOBRANDS INC,WILKES BARRE,18702-6710,USA,40**0642,Cigarette/OTP Retail,02/28/2023,"302 N EMPIRE CT
WILKES BARRE, PA 18702-6710
(41.23828, -75.86617)"
JEFFERSON,CONNOR DISTRIBUTING LLC,BACKSTREET BEER DISTRIBUTOR,15851-1294,USA,33**6154,Cigarette Retail,02/28/2023,"202 N 2ND ST
REYNOLDSVILLE, PA 15851-1294
(41.09935, -78.89041)"
SOMERSET,UIS MANUFACTURING LLC,UIS MANUFACTURING LLC,15501-2027,USA,56**0077,OTP Manufacturer,02/28/2023,"128 N CENTER AVE
SOMERSET, PA 15501-2027
(40.00912, -79.07859)"
BUTLER,HERMAN MINI MART LLC,HERMAN MINI MART LLC,16002-0348,USA,10**1953,Cigarette Retail,02/28/2023,"816 HERMAN RD
BUTLER, PA 16002-0348
(40.8298, -79.81732)"
TIOGA,DOLGENCORP LLC,DOLLAR GENERAL STORE 20357,16930-9695,USA,59**0108,Cigarette/OTP Retail,02/28/2023,"8457 ROUTE 414
LIBERTY, PA 16930-9695
(41.56151, -77.11854)"
FAYETTE,DOLGENCORP LLC,DOLLAR GENERAL STORE 21652,15425-4427,USA,26**1991,Cigarette/OTP Retail,02/28/2023,"1080 S ARCH ST
CONNELLSVILLE, PA 15425-4427
(40.0079, -79.59165)"
SUSQUEHANNA,PENNSYLVANIA COIN LLC,THE BRACKNEY INN,18812-7740,USA,35**7786,Cigarette Vending,02/28/2023,"769 BRACKNEY HILL RD
BRACKNEY, PA 18812-7740
(41.98878, -75.92789)"
SOMERSET,DOLGENCORP LLC,DOLLAR GENERAL STORE 23189,15557,USA,56**4388,Cigarette/OTP Retail,02/28/2023,"1186 BRIDGE ST
ROCKWOOD, PA 15557
(39.91308, -79.15969)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL #19008,15233-1601,USA,02**4737,OTP Retail,02/28/2023,"1215 BRIGHTON RD
PITTSBURGH, PA 15233-1601
(40.45512, -80.01495)"
LUZERNE,MIRA LLC,MIRA LLC,18655-4708,USA,40**4261,Cigarette/OTP Retail,02/28/2023,"154 STATE ROUTE 239
SHICKSHINNY, PA 18655-4708
(41.16702, -76.15992)"
PHILADELPHIA,FSR VENDING INC,T BAR,19148-3139,USA,23**4436,Cigarette Vending,02/28/2023,"2201 S 8TH ST
PHILA, PA 19148-3139
(39.92175, -75.16002)"
DAUPHIN,LISI OIL CO,LISI OIL CO,17048-1141,USA,70**8002,Cigarette/OTP Retail,02/28/2023,"25 MAIN ST
LYKENS, PA 17048-1141
(40.56734, -76.71296)"
CAMBRIA,HADIX ENTERPRISES LLC,MOXHAM DELI,15902-2733,USA,11**5761,Cigarette Retail,02/28/2023,"671 LINDEN AVE
JOHNSTOWN, PA 15902-2733
(40.2934, -78.90814)"
CENTRE,EXHALATION,EXHALATION,16801-4925,USA,14**4227,OTP Retail,02/28/2023,"140 E FOSTER AVE
STATE COLLEGE, PA 16801-4925
(40.79317, -77.85743)"
ALLEGHENY,DOLGENCORP LLC,DOLLAR GENERAL STORE #11536,15025-1231,USA,02**6319,Cigarette/OTP Retail,02/28/2023,"700 WORTHINGTON AVE
CLAIRTON, PA 15025-1231
(40.29233, -79.88954)"
PHILADELPHIA,CHEN CHANGQU,FU XIN HOUSE,19145-2811,USA,51**5461,Cigarette Retail,02/28/2023,"2001 SNYDER AVE
PHILADELPHIA, PA 19145-2811
(39.92562, -75.17934)"
NORTHAMPTON,SHRI KJB LLC,FRIENDLEY FOOD MART 25,18088-9491,USA,48**1508,Cigarette/OTP Retail,02/28/2023,"4619 W MOUNTAIN VIEW DR
WALNUTPORT, PA 18088-9491
(40.7693, -75.57342)"
ERIE,HERITAGE VENDING COMPANY,RED FOX INN,16504-3016,USA,25**1536,Cigarette Vending,02/28/2023,"1224 E 38TH ST
ERIE, PA 16504-3016
(42.11234, -80.0393)"
LANCASTER,DE & SO LLC,DE & SO LLC,17545-1203,USA,36**1415,Cigarette Retail,02/28/2023,"191 N MAIN ST
MANHEIM, PA 17545-1203
(40.16776, -76.39931)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC #72,16510-1705,USA,70**8113,Cigarette/OTP Retail,02/28/2023,"2905 BUFFALO RD
ERIE, PA 16510-1705
(42.13942, -80.01698)"
INDIANA,ALTAGHENY INC,GIANT EAGLE 678,15701,USA,32**1245,Cigarette/OTP Retail,02/28/2023,"UNIT #10
INDIANA, PA 15701"
HUNTINGDON,GOLD RUSH RECREATIONS LLC,GOLD RUSH RECREATIONS LLC,16657-8651,USA,31**7117,Cigarette Retail,02/28/2023,"2016 PIONEER FAMILY LN
JAMES CREEK, PA 16657-8651
(40.33474, -78.2107)"
ERIE,ERIE DISCOUNT BEER LLC,ERIE DISCOUNT BEER LLC,16510-1263,USA,25**6541,OTP Retail,02/28/2023,"1922 BUFFALO RD
ERIE, PA 16510-1263
(42.13225, -80.03422)"
PHILADELPHIA,JEFFERSON FOOD MARKET I INC,JEFFERSON FOOD MARKET I INC,19121-3620,USA,51**2469,Cigarette Retail,02/28/2023,"1501 N 29TH ST
PHILADELPHIA, PA 19121-3620
(39.97904, -75.1825)"
WYOMING,DANDY MINI MARTS INC,DANDY MINI MART #41,18629-7950,USA,70**1029,Cigarette/OTP Retail,02/28/2023,"4816 SR 87
MEHOOPANY, PA 18629-7950
(41.57727, -76.06197)"
UNKNOWN/OUT OF STATE,JAPAN TOBACCO INTERNATIONAL USA INC,JT INTERNATIONAL U.S.A. INC.,07666-6703,USA,00**2092,Cigarette Wholesaler,02/28/2023,"300 FRANK W BURR BLVD
TEANECK, NJ 07666-6703
(40.87343, -74.00672)"
INDIANA,INDIANA DRAGONS DEN LLC,INDIANA DRAGONS DEN LLC,15701-2339,USA,32**6670,Cigarette/OTP Retail,02/28/2023,"475 S BEN FRANKLIN RD
INDIANA, PA 15701-2339
(40.61235, -79.18993)"
DELAWARE,TOWNSHIP A PLUS INC,A PLUS MINI MART,19026-4708,USA,23**3484,Cigarette/OTP Retail,02/28/2023,"5101 STATE RD
DREXEL HILL, PA 19026-4708
(39.94603, -75.32503)"
LANCASTER,MAGARO JR DAVID W,PARKVIEW HOTEL,17543-1024,USA,21**2136,Cigarette Vending,02/28/2023,"25 N BROAD ST
LITITZ, PA 17543-1024
(40.15801, -76.30737)"
BERKS,ACUNA LEOPOLDO,11TH E MARION MINI MART,19604-2070,USA,06**0129,Cigarette Retail,02/28/2023,"1101 MARION ST
READING, PA 19604-2070
(40.35322, -75.91553)"
ALLEGHENY,PETERS JOSEPH C,THE HUT,15145-1505,USA,65**7908,Cigarette Vending,02/28/2023,"1111 JAMES ST
TURTLE CREEK, PA 15145-1505
(40.41721, -79.81432)"
