County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
PHILADELPHIA,CHEN JUN TAO,MARKET LAUNDROMAT,19139-3422,USA,51**7737,Cigarette Retail,02/28/2025,"5122 MARKET ST
PHILADELPHIA, PA 19139-3422
(39.95963898, -75.223812999)"
CHESTER,SRI VENKATA RAMANA LLC,SRI VENKATA RAMANA LLC,19335-1152,USA,15**3648,Cigarette/OTP Retail,02/28/2025,"1243 HORSESHOE PIKE
DOWNINGTOWN, PA 19335-1152
(40.037212656, -75.768540313)"
LEHIGH,GORDON GRILL INC,GORDON GRILL INC,18102-3390,USA,39**7926,Cigarette/OTP Retail,02/28/2025,"429 W GORDON ST
ALLENTOWN, PA 18102-3390
(40.60939699, -75.469267981)"
LEHIGH,DIAYSA INC,DIAYSA INC,18104-6704,USA,39**1616,Cigarette/OTP Retail,02/28/2025,"131 S 17TH ST
ALLENTOWN, PA 18104-6704
(40.594342002, -75.490790026)"
JEFFERSON,WEST PUNXY LLC,WEST PUNXY LLC,15767-1950,USA,33**5029,Cigarette/OTP Retail,02/28/2025,"212 W MAHONING ST
PUNXSUTAWNEY, PA 15767-1950
(40.943410006, -78.973001996)"
BERKS,WAWA INC.,WAWA INC #274,19605-1700,USA,70**2245,Cigarette/OTP Retail,02/28/2025,"3650 POTTSVILLE PIKE
READING, PA 19605-1700
(40.389126986, -75.935722988)"
BERKS,SILVESTRE JULIO,BOTANICA LA CARIDAD DEL COBRE & 3RD,19601-3572,USA,06**3023,Cigarette/OTP Retail,02/28/2025,"17 N 9TH ST
READING, PA 19601-3572
(40.335863009, -75.919855962)"
NORTHUMBERLAND,DOLGENCORP LLC,DOLLAR GENERAL STORE #3455,17847-7510,USA,49**6069,Cigarette/OTP Retail,02/28/2025,"5180 STATE ROUTE 405
MILTON, PA 17847-7510
(41.000110019, -76.861206972)"
WASHINGTON,ZENNER ANTHONY J,HAGERMANS,15342-1611,USA,63**7782,Cigarette Vending,02/28/2025,"443 N MAIN ST
HOUSTON, PA 15342-1611
(40.256756996, -80.21646102)"
ALLEGHENY,VBD VENDING LLC,BOOTLEGGERS,15213-4719,USA,02**0743,OTP Vending,02/28/2025,"403 SEMPLE ST
PITTSBURGH, PA 15213-4719
(40.437022983, -79.954669038)"
YORK,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #217,17313-1601,USA,67**6705,Cigarette/OTP Retail,02/28/2025,"2 W MAIN ST
DALLASTOWN, PA 17313-1601
(39.900618019, -76.644665029)"
ERIE,AK ERIE CORPORATION,POLLYS FOOD MARKET,16508-1952,USA,25**6463,OTP Retail,02/28/2025,"2176 W 32ND ST
ERIE, PA 16508-1952
(42.08924098, -80.119580971)"
PHILADELPHIA,CHHAY NAY,FINE DONUT,19123-1015,USA,51**0724,Cigarette Retail,02/28/2025,"1344 W GIRARD AVE
PHILADELPHIA, PA 19123-1015
(39.971272258, -75.158555716)"
PHILADELPHIA,GOLDEN BLOCK DOLLAR PLUS 1 INC,GOLDEN BLOCK DOLLAR PLUS 1 INC,19133-2625,USA,51**3236,OTP Retail,02/28/2025,"2457 N 5TH ST
PHILADELPHIA, PA 19133-2625
(39.988882979, -75.140631998)"
LACKAWANNA,J'S SUPER FUEL CONVENIENT MART LLC,SUPER FUEL CONVENIENT MART,18447-7686,USA,35**0323,Cigarette/OTP Retail,02/28/2025,"985 LAKELAND DR
SCOTT TOWNSHIP, PA 18447-7686
(41.532501016, -75.610228961)"
WYOMING,PEN-MART INC,PEN MART,18657-5526,USA,70**2008,Cigarette/OTP Retail,02/28/2025,"2 LANE HILL RD
TUNKHANNOCK, PA 18657-5526
(41.536216001, -75.935438003)"
PHILADELPHIA,3002 FOX DELI INC,3002 FOX DELI INC,19132-1501,USA,51**9355,Cigarette/OTP Retail,02/28/2025,"3002 N 22ND ST
PHILADELPHIA, PA 19132-1501
(40.00038601, -75.166750008)"
FAYETTE,SCOTTDALE MUSIC LLC,SHOWBOAT,15425-3210,USA,26**2248,Cigarette Vending,02/28/2025,"318 N PITTSBURGH ST
CONNELLSVILLE, PA 15425-3210
(40.020235991, -79.589977963)"
ALLEGHENY,SHREEJI ENTERPRISE LLC,MIKES SPOT,15235-3856,USA,02**7016,Cigarette/OTP Retail,02/28/2025,"815 UNIVERSAL RD
PITTSBURGH, PA 15235-3856
(40.461139982, -79.811897986)"
ALLEGHENY,WALGREEN EASTERN CO INC,WALGREENS # 10282,15090-9314,USA,70**9068,Cigarette/OTP Retail,02/28/2025,"30 PINE CREEK RD
WEXFORD, PA 15090-9314
(40.586253004, -80.043165004)"
PHILADELPHIA,REED FOOD MARKET INC,REED FOOD MARKET INC,19146-3706,USA,51**2324,Cigarette/OTP Retail,02/28/2025,"2701 REED ST
PHILADELPHIA, PA 19146-3706
(39.93583601, -75.18924603)"
LACKAWANNA,JAI AMBICA LLC,220 S 7TH AVENUE SCRANTONPA,18505-1037,USA,35**2519,Cigarette/OTP Retail,02/28/2025,"220 S 7TH AVE
SCRANTON, PA 18505-1037
(41.41010901, -75.676181966)"
PHILADELPHIA,57 & CEDAR YOUR CONVENIENT STORE 3 INC,57 & CEDAR YOUR CONVENIENT STORE 3 INC,19143-1932,USA,51**1153,Cigarette/OTP Retail,02/28/2025,"5710 CEDAR AVE
PHILADELPHIA, PA 19143-1932
(39.951571985, -75.237347006)"
WASHINGTON,GABBYS,GABBYS,15333-2037,USA,63**0129,Cigarette/OTP Retail,02/28/2025,"756 CRAWFORD RD
FREDERICKTOWN, PA 15333-2037
(40.002415981, -80.001945989)"
WYOMING,DOLGENCORP LLC,DOLLAR GENERAL #18910,18657-8150,USA,66**8060,OTP Retail,02/28/2025,"5 ALDOVIN RD
TUNKHANNOCK, PA 18657-8150
(41.62116001, -75.94211201)"
ALLEGHENY,TEAM BNA LLC,7-ELEVEN STORE #40172A,15234-2229,USA,02**2438,Cigarette/OTP Retail,02/28/2025,"3505 LIBRARY RD
CASTLE SHANNON, PA 15234-2229
(40.366334999, -80.014468972)"
LYCOMING,PUFF N STUFF 5 LLC,PUFF N STUFF 5 LLC,17701-6415,USA,41**0739,Cigarette/OTP Retail,02/28/2025,"300 W 3RD ST
WILLIAMSPORT, PA 17701-6415
(41.238970999, -77.006887969)"
PHILADELPHIA,WAWA INC.,WAWA,19114,USA,51**3355,Cigarette Retail,02/28/2025,"FRANKFORD AVE & LINDEN AVE
PHILADELPHIA, PA 19114
(40.054749986, -75.004790013)"
CAMBRIA,PORTAGE VAPOR & CIGAR LLC,PORTAGE VAPOR & CIGAR LLC,15946-1116,USA,11**8078,Cigarette/OTP Retail,02/28/2025,"113 MAIN ST
PORTAGE, PA 15946-1116
(40.393267982, -78.671370996)"
BEDFORD,WALMART STORES EAST LP,WAL MART 1684,15537-6934,USA,70**8010,Cigarette/OTP Retail,02/28/2025,"72 BEDFORD SQ
EVERETT, PA 15537-6934
(40.023182984, -78.447150978)"
YORK,WETZELS MARKETS LLC,CS3,17311,USA,67**5861,OTP Retail,02/28/2025,"2 HANOVER ST
CODORUS, PA 17311
(39.81661601, -76.841823988)"
PHILADELPHIA,LAU JOHN,ULTRA CLEAN JOHN LAUNDROMAT,19143-6608,USA,51**8781,Cigarette/OTP Retail,02/28/2025,"4620 BALTIMORE AVE
PHILADELPHIA, PA 19143-6608
(39.948573988, -75.216125033)"
CHESTER,GOBRANDS INC,WEST CHESTER 89,19382-4501,USA,15**0083,Cigarette/OTP Retail,02/28/2025,"211 CARTER DR
WEST CHESTER, PA 19382-4501
(39.949918613, -75.587462706)"
ERIE,FAULHABER JEFFREY,PRESQUE ISLE SUPERETTE,16505-3851,USA,25**1397,Cigarette/OTP Retail,02/28/2025,"3108 W LAKE RD
ERIE, PA 16505-3851
(42.103636019, -80.156406025)"
MONTGOMERY,TWO FARMS INC,ROYAL FARMS #200,19002,USA,46**3943,Cigarette/OTP Retail,02/28/2025,"267 SUMNEYTOWN PIKE
NORTH WALES, PA 19002
(40.186575309, -75.229045086)"
PHILADELPHIA,HKHG INC,HKHG INC,19141-3135,USA,51**8548,Cigarette Retail,02/28/2025,"1335 W OLNEY AVE
PHILADELPHIA, PA 19141-3135
(40.038889741, -75.143656986)"
WESTMORELAND,SHEETZ INC,SHEETZ #694,15650-5256,USA,65**1975,Cigarette/OTP Retail,02/28/2025,"3838 STATE ROUTE 30
LATROBE, PA 15650-5256
(40.286837006, -79.379373006)"
PHILADELPHIA,PASSYUNK GROCERY LLC,PASSYUNK GROCERY LLC,19145-3519,USA,51**5389,Cigarette/OTP Retail,02/28/2025,"2249 S 21ST ST
PHILADELPHIA, PA 19145-3519
(39.923464991, -75.181458991)"
ALLEGHENY,PALISADE LTD,PALISADE LTD,15017-2377,USA,02**0072,Cigarette/OTP Retail,02/28/2025,"443 WASHINGTON AVE
BRIDGEVILLE, PA 15017-2377
(40.358924014, -80.11182704)"
DELAWARE,IBIS WHOLESALE DISTRIBUTOR INC,1720 S STATE RD #102,19082-3500,USA,23**8584,Cigarette Wholesaler,02/28/2025,"1720 S STATE RD # 102
UPPER DARBY, PA 19082-3500
(39.960085987, -75.283042041)"
PHILADELPHIA,SWISS ZONE INC,SWISS ZONE INC,19124-4433,USA,51**2674,Cigarette/OTP Retail,02/28/2025,"3943 KENSINGTON AVE
PHILADELPHIA, PA 19124-4433
(40.006062989, -75.095601983)"
BERKS,SHRI TOBACCO LLC,SHRI TOBACCO LLC,19602-1717,USA,06**0052,Cigarette/OTP Retail,02/28/2025,"920 PENN ST
READING, PA 19602-1717
(40.335158158, -75.91964471)"
INDIANA,STEMS CASH AND VENDING LLC,INDIANA,15701-3920,USA,11**0070,OTP Vending,02/28/2025,"560 PHILADELPHIA ST
INDIANA, PA 15701-3920
(40.622537006, -79.150037011)"
DAUPHIN,ADRIEL MINI MARKET LLC,ADRIEL MINI MARKET LLC,17104,USA,22**2621,Cigarette Retail,02/28/2025,"1701 MARKET STREET
HARRISBURG, PA 17104
(40.267132996, -76.864549004)"
ALLEGHENY,DHILLON MART INC,DHILLON MART INC,15135-3332,USA,02**0061,Cigarette/OTP Retail,02/28/2025,"1 DUNCAN STATION RD
MCKEESPORT, PA 15135-3332
(40.286583998, -79.812932983)"
DELAWARE,VICTORY SERVICE & VENDING CORPORATION,BRUNOS SUNOCO,19026-4528,USA,23**6053,Cigarette Vending,02/28/2025,"5000 TOWNSHIP LINE RD
DREXEL HILL, PA 19026-4528
(39.956491295, -75.320951648)"
WYOMING,HUGO VENDING,MOOSE LODGE,18657,USA,35**7799,Cigarette Vending,02/28/2025,"P O BOX 495
TUNKHANNOCK, PA 18657
(41.5372806, -75.9483222)"
ALLEGHENY,PATTON MICHAEL P,ACORN CLUB,15218-2518,USA,02**5102,Cigarette Vending,02/28/2025,"7551 ROSLYN ST
PITTSBURGH, PA 15218-2518
(40.420407068, -79.884636118)"
ALLEGHENY,RIN TIN TIM INC,JEFFERSON HIDEAWAY,15235-4737,USA,02**0990,Cigarette Retail,02/28/2025,"1172 JEFFERSON HEIGHTS RD
PITTSBURGH, PA 15235-4737
(40.444579981, -79.813521979)"
PIKE,MONA PETROLEUM CORP,MONA PETROLEUM CORP,18328-7743,USA,52**0715,Cigarette Retail,02/28/2025,"1524 ROUTE 402 RD
DINGMANS FERRY, PA 18328-7743
(41.253742008, -75.072256036)"
PHILADELPHIA,LI WENQIU,Q J GROCERY,19124-4931,USA,51**8889,Cigarette Retail,02/28/2025,"1364 E HUNTING PARK AVE
PHILADELPHIA, PA 19124-4931
(40.010270998, -75.100257041)"
PHILADELPHIA,LI XIA,BUSINESS,19148-4719,USA,51**0097,Cigarette Retail,02/28/2025,"2554 S AMERICAN ST
PHILADELPHIA, PA 19148-4719
(39.915867005, -75.152441009)"
DELAWARE,AL SAFA PIZZA & GRILL INC,AL SAFA PIZZA & GRILL INC,19082-4519,USA,23**0092,Cigarette Retail,02/28/2025,"1500 GARRETT RD
UPPER DARBY, PA 19082-4519
(39.953065012, -75.273252984)"
CRAWFORD,LUCKYS SMOKE SHOP LLC,LUCKYS SMOKE SHOP,16434-1058,USA,20**0077,OTP Retail,02/28/2025,"336 MAIN ST
SPARTANSBURG, PA 16434-1058
(41.82413926, -79.686714076)"
ERIE,MARC ENTERPRISES INC,RENOS CAFE,16502-1719,USA,25**8756,Cigarette Vending,02/28/2025,"428 W 18TH ST
ERIE, PA 16502-1719
(42.115111012, -80.087721022)"
ALLEGHENY,TOM BETER INC,RUSSELLTON SHOP N SAVE,15076,USA,02**0617,Cigarette/OTP Retail,02/28/2025,"908 LITTLE DEER CRK VLYRD
RUSSELLTON, PA 15076
(40.607523959, -79.833355389)"
ALLEGHENY,COPPERLEAF FOOD GROUP RICHLAND LLC,RICHLAND SHOP N SAVE,15044-9666,USA,02**0740,Cigarette/OTP Retail,02/28/2025,"5375 WILLIAM FLYNN HWY
GIBSONIA, PA 15044-9666
(40.61979298, -79.946765993)"
LYCOMING,TH MINIT MARKETS LLC,TURKEY HILL MINIT MARKETS #206,17756-1115,USA,41**6709,Cigarette/OTP Retail,02/28/2025,"18 E WATER ST
MUNCY, PA 17756-1115
(41.205387982, -76.785254021)"
PHILADELPHIA,GOOD TASTE FOODS LLC,OBIE RECORDS,19123-3905,USA,51**0071,OTP Vending,02/28/2025,"421 N 7TH ST
PHILADELPHIA, PA 19123-3905
(39.959017317, -75.150212436)"
BERKS,GURU SUB & GROCERY STORE INC,144 NORTH 8TH ST,19602,USA,06**6889,Cigarette/OTP Retail,02/28/2025,"144 NORTH 8TH ST
READING, PA 19602
(40.338195986, -75.922398025)"
MONTGOMERY,WALGREEN EASTERN CO INC,WALGREENS #07366,19401-4906,USA,70**9051,Cigarette/OTP Retail,02/28/2025,"330 DEKALB ST
EAST NORRITON, PA 19401-4906
(40.114288991, -75.341741012)"
LUZERNE,POUND FOR POUND EXOTIC'S SMOKESHOP CORP,BUSINESS,18201-5136,USA,40**0089,Cigarette/OTP Retail,02/28/2025,"2 E DIAMOND AVE
HAZLETON, PA 18201-5136
(40.96043801, -75.970618024)"
YORK,TOBACCO LUX YORK  INC.,TOBACCO LUX YORK INC DBA TOBACCO KNIGHTS INC,17402-2765,USA,67**1240,Cigarette/OTP Retail,02/28/2025,"3760 E MARKET ST
YORK, PA 17402-2765
(39.984560013, -76.646771988)"
PHILADELPHIA,STAR ROSE SMOKE SHOP INC,STAR ROSE SMOKE SHOP INC,19116-3925,USA,51**6424,Cigarette/OTP Retail,02/28/2025,"10090 ROOSEVELT BLVD
PHILADELPHIA, PA 19116-3925
(40.096101016, -75.014865983)"
YORK,YORK SMOKE SHOP AND TOBACCO CORP,YORK SMOKE SHOP AND TOBACCO CORP,17404-1758,USA,67**7143,Cigarette Retail,02/28/2025,"701 LOUCKS RD
YORK, PA 17404-1758
(39.982248996, -76.745557998)"
YORK,TORRES EDWIN A,MAIN,17315-4219,USA,67**3605,Cigarette/OTP Retail,02/28/2025,"3321 W CANAL RD
DOVER, PA 17315-4219
(39.98187399, -76.873287976)"
BERKS,NEW HIGH LIMITS SMOKE SHOP INC,NEW HIGH LIMITS SMOKE SHOP INC,19608-1168,USA,06**0071,Cigarette/OTP Retail,02/28/2025,"3986 PENN AVE
SINKING SPRING, PA 19608-1168
(40.324698021, -76.023459973)"
UNKNOWN/OUT OF STATE,SMOKING SALES LLC,JC WAREHOUSE,08820-2533,USA,99**0059,OTP Wholesaler,02/28/2025,"23 JEAN PL
EDISON, NJ 08820-2533
(40.575981988, -74.383484961)"
BERKS,YANI GROCERY LLC,YANI GROCERY LLC,19602-1751,USA,06**3960,Cigarette/OTP Retail,02/28/2025,"949 FRANKLIN ST
READING, PA 19602-1751
(40.333723989, -75.918337999)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL STORE #25258,15066-2638,USA,04**3212,Cigarette/OTP Retail,02/28/2025,"3302 SUNFLOWER RD
NEW BRIGHTON, PA 15066-2638
(40.730074016, -80.298390016)"
PHILADELPHIA,SANTANA DELI GROCERY 6 INC,SANTANA DELI GROCERY 6 INC,19120-4514,USA,51**5675,Cigarette/OTP Retail,02/28/2025,"4764 C ST
PHILADELPHIA, PA 19120-4514
(40.022281008, -75.118241001)"
PHILADELPHIA,SAMY EDDY LLC,SAMMY EDDY LLC,19120-2803,USA,51**0336,Cigarette Retail,02/28/2025,"5437 N LAWRENCE ST
PHILADELPHIA, PA 19120-2803
(40.034256987, -75.129796041)"
DAUPHIN,DARSHAN GROCERY STORE LLC,4406 OAKHURST BLVD,17110-3452,USA,22**4578,Cigarette/OTP Retail,02/28/2025,"4406 OAKHURST BLVD
HARRISBURG, PA 17110-3452
(40.332135011, -76.848695384)"
PHILADELPHIA,TORRESDALE EXPRESS MARKET LLC,TORRESDALE EXPRESS MARKET LLC,19124-2201,USA,51**7288,Cigarette/OTP Retail,02/28/2025,"5216 TORRESDALE AVE
PHILADELPHIA, PA 19124-2201
(40.0135, -75.069889992)"
BERKS,MARI VACCAROS 6 PACK N MOR INC,MARIS SIX PACK & MOR INC,19605-3046,USA,06**9104,Cigarette/OTP Retail,02/28/2025,"835 HIESTERS LN
READING, PA 19605-3046
(40.365348994, -75.919844981)"
DELAWARE,ZIA FOOD MART INC,DREXEL HILL FOOD MARKET,19026-2126,USA,23**4649,Cigarette/OTP Retail,02/28/2025,"208 SHADELAND AVE
DREXEL HILL, PA 19026-2126
(39.940315005, -75.288566973)"
BUCKS,ASH OIL & GAS INC,ASH OIL & GAS INC,18917-2106,USA,09**4190,OTP Retail,02/28/2025,"112 N MAIN ST
DUBLIN, PA 18917-2106
(40.37207698, -75.203890975)"
PHILADELPHIA,J&J DELI CORPORATION,J&J DELI CORPORATION,19135-2241,USA,51**3205,OTP Retail,02/28/2025,"4417 KNORR ST
PHILADELPHIA, PA 19135-2241
(40.027815998, -75.046759041)"
UNKNOWN/OUT OF STATE,SWISHER INTERNATIONAL INC,ROBERT VIDAL,08034-1324,USA,99**3034,Cigarette Itinerant,02/28/2025,"403 KING GEORGE RD
CHERRY HILL, NJ 08034-1324
(39.925272004, -74.984774028)"
LYCOMING,MID STATE BEVERAGE CO,MID STATE BEVERAGE CO,17701-3913,USA,41**7019,Cigarette/OTP Retail,02/28/2025,"1805 E 3RD ST
WILLIAMSPORT, PA 17701-3913
(41.249969984, -76.967608024)"
PHILADELPHIA,M & L FOOD MARKET INC,M & L FOOD MARKET INC,19138-2701,USA,51**0176,Cigarette/OTP Retail,02/28/2025,"1949 72ND AVE
PHILADELPHIA, PA 19138-2701
(40.064247018, -75.149154968)"
ALLEGHENY,FAMILY DOLLAR STORES OF PA LLC,FAMILY DOLLAR #32538,15235-3040,USA,02**1126,Cigarette/OTP Retail,02/28/2025,"10707 FRANKSTOWN RD
PITTSBURGH, PA 15235-3040
(40.461142999, -79.841866977)"
BUTLER,04 VENTURES INC,CASES BEER DISTRIBUTING,16001-8307,USA,10**1152,Cigarette Retail,02/28/2025,"953 NEW CASTLE RD
BUTLER, PA 16001-8307
(40.900564986, -80.013022004)"
LYCOMING,SHIVAM FOOD MART LLC,QUICK MART,17701-2897,USA,41**9723,Cigarette/OTP Retail,02/28/2025,"1810 NORTHWAY RD
WILLIAMSPORT, PA 17701-2897
(41.261581015, -76.969492024)"
WAYNE,DOLGENCORP LLC,DOLLAR GENERAL STORE #11592,18445-5215,USA,64**6320,Cigarette/OTP Retail,02/28/2025,"1037 MAIN ST
NEWFOUNDLAND, PA 18445-5215
(41.312217015, -75.319274997)"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE 17,15206-4096,USA,70**3011,Cigarette/OTP Retail,02/28/2025,"6320 SHAKESPEARE ST
PITTSBURGH, PA 15206-4096
(40.458673984, -79.920748984)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC #48,16510-4650,USA,70**8091,Cigarette/OTP Retail,02/28/2025,"5866 STATION RD
ERIE, PA 16510-4650
(42.120488003, -79.965821998)"
VENANGO,HARPER OIL CO,HEATH BARKEYVILLE,16038-3413,USA,61**0094,Cigarette/OTP Retail,02/28/2025,"5609 STATE ROUTE 8
HARRISVILLE, PA 16038-3413
(41.198126991, -79.974123016)"
YORK,PICK & PAY MART LLC,PICK & PAY MART LLC,17365-9720,USA,67**6071,Cigarette/OTP Retail,02/28/2025,"3266 ROSSTOWN RD
WELLSVILLE, PA 17365-9720
(40.064935004, -76.912124016)"
NORTHAMPTON,NO HASSLE CAR RENTALS LLC,SHADE CITY LLC,18067-1484,USA,48**2258,OTP Retail,02/28/2025,"1639 NEWPORT AVE
NORTHAMPTON, PA 18067-1484
(40.684013991, -75.49648796)"
NORTHAMPTON,TANCZOS BEER & SODA INC,TANCZOS BEER & SODA INC,18067-1321,USA,48**7096,Cigarette/OTP Retail,02/28/2025,"2006 CENTER ST
NORTHAMPTON, PA 18067-1321
(40.689448985, -75.500457965)"
PHILADELPHIA,EMELY SUPERMARKET 1 INC,EMELY SUPERMARKET 1 INC,19139-2334,USA,51**1700,Cigarette/OTP Retail,02/28/2025,"6031 RACE ST
PHILADELPHIA, PA 19139-2334
(39.96542702, -75.241174016)"
MIFFLIN,G QUICK STOP LLC,G QUICK STOP LLC,17044-1859,USA,44**3376,Cigarette/OTP Retail,02/28/2025,"301 VALLEY ST
LEWISTOWN, PA 17044-1859
(40.604558997, -77.570874969)"
PHILADELPHIA,C & N NEWSTAND,C & N NEWSSTAND,19103,USA,51**0477,Cigarette/OTP Retail,02/28/2025,"15TH & ARCH ST NW CORNER
PHILADELPHIA, PA 19103
(39.954629997, -75.164849998)"
ALLEGHENY,GIANT EAGLE INC,GIANT EAGLE EXPRESS # 5103,15238-1411,USA,70**3199,Cigarette/OTP Retail,02/28/2025,"2611 FREEPORT RD
PITTSBURGH, PA 15238-1411
(40.537901996, -79.838841027)"
BUCKS,SHRI GANAPATI LLC,FRIENDLY MART STORE,19067-3609,USA,09**5753,Cigarette/OTP Retail,02/28/2025,"1180 BRISTOL PIKE
MORRISVILLE, PA 19067-3609
(40.176007508, -74.790972851)"
WESTMORELAND,GIANT EAGLE INC,GET GO FROM GIANT EAGLE #3010,15642-2797,USA,70**3143,Cigarette/OTP Retail,02/28/2025,"8813 STATE ROUTE 30
IRWIN, PA 15642-2797
(40.319011256, -79.688183248)"
PHILADELPHIA,SORRENTINOS DELI,SORRENTINOS DELI,19127-1418,USA,51**6807,Cigarette Retail,02/28/2025,"4361 CRESSON ST
PHILADELPHIA, PA 19127-1418
(40.026509007, -75.223778968)"
MONTGOMERY,RA CHAN,HAIR USA,19095-2909,USA,46**8738,Cigarette/OTP Retail,02/28/2025,"8148 OGONTZ AVE
WYNCOTE, PA 19095-2909
(40.075319158, -75.158868522)"
BERKS,V F W 216 WAGNER GOOD,HAMBURG VFW HOME ASSOCIATION,19526-1201,USA,06**4493,Cigarette Retail,02/28/2025,"1 S 4TH ST
HAMBURG, PA 19526-1201
(40.555230994, -75.982123025)"
PHILADELPHIA,NEW ALLEGHENY CONVENIENCE STORE LLC,NEW ALLEGHENY CONVENIENCE STORE LLC,19134-2426,USA,51**0057,Cigarette/OTP Retail,02/28/2025,"3175 KENSINGTON AVE
PHILADELPHIA, PA 19134-2426
(39.996218989, -75.113442026)"
BERKS,CHR CORP,RUTTER'S #69,19526-1900,USA,22**4858,Cigarette/OTP Retail,02/28/2025,"100 GRAND ST
HAMBURG, PA 19526-1900
(40.549320998, -75.986269971)"
WASHINGTON,GRAHAMBOYS IV LLC,MINTEERS MARKET,15323-2398,USA,63**5587,Cigarette/OTP Retail,02/28/2025,"211 MAIN ST
CLAYSVILLE, PA 15323-2398
(40.117486017, -80.412287004)"
YORK,BEESSTATION LLC,BEESSTATION,17362-1501,USA,67**8513,Cigarette/OTP Retail,02/28/2025,"502 N MAIN ST
SPRING GROVE, PA 17362-1501
(39.887032001, -76.861249971)"
LEBANON,DOLGENCORP LLC,DOLLAR GENERAL STORE #13229,17038-9222,USA,38**6410,Cigarette/OTP Retail,02/28/2025,"507 JONESTOWN RD
JONESTOWN, PA 17038-9222
(40.412857998, -76.499730021)"
LACKAWANNA,BEER CHIZZ INC.,BEER CHICZ,18433-1327,USA,35**0780,Cigarette Retail,02/28/2025,"409 WASHINGTON AVE
JERMYN, PA 18433-1327
(41.527254418, -75.54764217)"
BEAVER,EQUALITY 1 LLC,BEAVER FALLS,15010-4001,USA,04**2585,OTP Retail,02/28/2025,"1814 7TH AVE
BEAVER FALLS, PA 15010-4001
(40.758773988, -80.319080996)"
YORK,VAPEEASE LLC,VAPEEASE,17356,USA,67**0041,Cigarette/OTP Retail,02/28/2025,"330 N MAIN STREET
NEW SALEM, PA 17356
(39.908978003, -76.791622004)"
PHILADELPHIA,MERCY FOOD MARKET INC,MERCY FOOD MARKET INC,19148-2542,USA,51**0063,Cigarette/OTP Retail,02/28/2025,"2024 S 4TH ST
PHILADELPHIA, PA 19148-2542
(39.922818998, -75.153540967)"
WESTMORELAND,HEIGHTS PRESCRIPTION PHARMACY INC,VANDERGRIFT HEALTH MART PHARMACY,15690-1476,USA,65**1783,Cigarette/OTP Retail,02/28/2025,"224 LONGFELLOW ST
VANDERGRIFT, PA 15690-1476
(40.596871996, -79.570562038)"
ALLEGHENY,51 INTERNATIONAL MARKET LLC,51 INTERNATIONAL MARKET,15227-2716,USA,02**0538,Cigarette/OTP Retail,02/28/2025,"3330 SAW MILL RUN BLVD
PITTSBURGH, PA 15227-2716
(40.374547001, -79.983026022)"
BEAVER,DOLGENCORP LLC,DOLLAR GENERAL STORE 20354,15066-1728,USA,04**0059,Cigarette/OTP Retail,02/28/2025,"500 5TH ST
NEW BRIGHTON, PA 15066-1728
(40.738758003, -80.315369992)"
DELAWARE,WAWA INC.,WAWA #8128,19018-1817,USA,23**3443,Cigarette/OTP Retail,02/28/2025,"418 W BALTIMORE AVE
CLIFTON HEIGHTS, PA 19018-1817
(39.926826284, -75.30405461)"
LANCASTER,JOHN HAY CIGARS LLC,INTERCOURSE PA,17534-7007,USA,36**2024,OTP Retail,02/28/2025,"3533 OLD PHILADELPHIA PIKE
INTERCOURSE, PA 17534-7007
(40.038584983, -76.108793028)"
BUCKS,TAQWAFOODMART & DELI LLC,TAQWAFOODMAER & DELI LLC,19020-8149,USA,09**7939,Cigarette/OTP Retail,02/28/2025,"979 BRISTOL PIKE
BENSALEM, PA 19020-8149
(40.067432293, -74.971013162)"
LACKAWANNA,FOOD MART INC,FOOD MART INC,18509-2363,USA,35**9392,Cigarette/OTP Retail,02/28/2025,"1435 N WASHINGTON AVE
SCRANTON, PA 18509-2363
(41.424023011, -75.646547999)"
WAYNE,DOLGENCORP LLC,DOLLAR GENERAL #17638,18438,USA,64**4539,Cigarette Retail,02/28/2025,"745 PURDYTOWN TPK
LAKEVILLE, PA 18438
(41.451716987, -75.246248001)"
YORK,TWO FARMS INC,ROYAL FARMS #147,17314-9387,USA,67**4242,OTP Retail,02/28/2025,"933 BROAD STREET EXT
DELTA, PA 17314-9387
(39.745658003, -76.330406021)"
BUCKS,SHRI GANAPATI LLC,FRIENDLY MART STORE,19053-1202,USA,09**8512,Cigarette/OTP Retail,02/28/2025,"5 BRINKMANNS WAY
FEASTERVILLE TREVOSE, PA 19053-1202
(40.138600995, -74.990328967)"
BERKS,MOTA BROS HOOKAH DISTRIBUTION LLC,961 N 10TH STREET,19604-2354,USA,06**0631,OTP Retail,02/28/2025,"961 N 10TH ST
READING, PA 19604-2354
(40.350159016, -75.917467035)"
ALLEGHENY,SWISHER INTERNATIONAL INC,#0932 CHRISTOPHER DOERSCHNER,15239-2649,USA,02**7925,OTP Itinerant,02/28/2025,"737 BAR HARBOR DR
PITTSBURGH, PA 15239-2649
(40.471959007, -79.715684969)"
