County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
CUMBERLAND,GETZ KODY E,KRONIC DISCOVERY LLC,17050-1649,USA,21**6676,OTP Itinerant,02/29/2024,"6300 SMITH DR
MECHANICSBURG, PA 17050-1649
(40.27865, -77.00484)"
DAUPHIN,MOM FOODS INC,MARKET ON MARKET,17101-2201,USA,22**5887,Cigarette/OTP Retail,02/29/2024,"320 MARKET ST
HARRISBURG, PA 17101-2201
(40.26153, -76.8801)"
ERIE,BELLOS INC,BELLOS SHURFINE,16505-4021,USA,25**5403,Cigarette/OTP Retail,02/29/2024,"2650 W 8TH ST
ERIE, PA 16505-4021
(42.10572, -80.14291)"
LEHIGH,MAHONEYS INC,MAHONEYS IRISH PUB,18109-2407,USA,39**4208,Cigarette Retail,02/29/2024,"1609 HANOVER AVE
ALLENTOWN, PA 18109-2407
(40.61955, -75.43141)"
ALLEGHENY,K & G SUPER MART INC,K & G SUPER MART INC,15147-2643,USA,02**1404,Cigarette/OTP Retail,02/29/2024,"1043 HAMIL RD
VERONA, PA 15147-2643
(40.5026, -79.81248)"
WASHINGTON,SAM COHEN & SONS INC,SAM COHEN & SONS INC,15301-3789,USA,63**4647,OTP Wholesaler,02/29/2024,"1150 E MAIDEN ST
WASHINGTON, PA 15301-3789
(40.16039, -80.22142)"
PHILADELPHIA,CTG NEWSSTAND USA INC,CTG NEWSSTAND USA INC,19103,USA,51**6242,OTP Retail,02/29/2024,"22 S 17TH STREET
PHILADELPHIA, PA 19103
(39.9521, -75.16862)"
PHILADELPHIA,MARTINEZ RAMON E,RAMON MARTINEZ,19139-3025,USA,51**6555,Cigarette/OTP Retail,02/29/2024,"6033 MARKET ST
PHILADELPHIA, PA 19139-3025
(39.96218, -75.24207)"
WESTMORELAND,DONEGAL VETERANS ASSOCIATION,DONEGAL VETERANS ASSOC,15628,USA,65**8557,Cigarette Retail,02/29/2024,"RR 31 BOX 189
DONEGAL, PA 15628"
PHILADELPHIA,240 W CHELTEN ENTERPRISES INC,PARK MANOR DELI,19144-3803,USA,51**8873,Cigarette/OTP Retail,02/29/2024,"240 W CHELTEN AVE
PHILADELPHIA, PA 19144-3803
(40.03055, -75.18017)"
WASHINGTON,WASHINGTON TOBACCO OUTLET LLC,WASHINGTON TOBACCO OUTLET LLC,15301-4914,USA,63**3068,Cigarette/OTP Retail,02/29/2024,"122 E MAIDEN ST
WASHINGTON, PA 15301-4914
(40.1683, -80.24146)"
ALLEGHENY,TUBE CITY CAFE INC,TUBE CITY CAFE INC,15132-2412,USA,02**1149,Cigarette Retail,02/29/2024,"901 5TH AVE
MCKEESPORT, PA 15132-2412
(40.35176, -79.85556)"
DELAWARE,K1 CONVENIENCE STORE INC,K1 CONVENIENCE STORE INC,19082-4213,USA,23**6742,Cigarette/OTP Retail,02/29/2024,"303A S 69TH ST
UPPER DARBY, PA 19082-4213
(39.95489, -75.25836)"
ADAMS,GROSS AND GROSS INC,RATT'S,17344-1811,USA,01**7351,OTP Retail,02/29/2024,"604 MAIN ST
MC SHERRYSTOWN, PA 17344-1811
(39.80667, -77.01329)"
ALLEGHENY,LE MY T,GROCERY KART,15206-3455,USA,02**5900,Cigarette Retail,02/29/2024,"5482 PENN AVE
PITTSBURGH, PA 15206-3455
(40.46415, -79.9326)"
WESTMORELAND,NAMRED LLC,PUFF N SNUFF,15601-3500,USA,02**1874,Cigarette/OTP Wholesaler,02/29/2024,"114 EQUITY DR STE D
GREENSBURG, PA 15601-3500
(40.31074, -79.49909)"
MONROE,JPSPA REALTY,GULF MINISINK,18301-7942,USA,45**6892,Cigarette/OTP Retail,02/29/2024,"834 SEVEN BRIDGE RD
EAST STROUDSBURG, PA 18301-7942
(41.00221, -75.15088)"
BERKS,ROHAN TRADERS INC,ROHAN TRADERS INC,19602-1717,USA,06**8991,Cigarette/OTP Retail,02/29/2024,"934 PENN ST
READING, PA 19602-1717
(40.33521, -75.91887)"
BUCKS,AXCEL MANAGEMENT CORP,SMOKERS EXPRESS,19047-1840,USA,09**2019,Cigarette Wholesaler,02/29/2024,"370 MIDDLETOWN BLVD STE 502
LANGHORNE, PA 19047-1840
(40.1858, -74.88567)"
ALLEGHENY,KARIM FOODS INC,KARIM FOOD INC,15145-1508,USA,02**9360,Cigarette/OTP Retail,02/29/2024,"557 JAMES ST
TURTLE CREEK, PA 15145-1508
(40.41238, -79.81856)"
BUCKS,AXCEL MANAGEMENT CORP,SMOKERS EXPRESS 1102,19067-3516,USA,70**8004,Cigarette/OTP Retail,02/29/2024,"813 W TRENTON AVE
MORRISVILLE, PA 19067-3516
(40.20849, -74.80082)"
MONROE,GOOD BUSINESS SERVICES II LLC,UNI MART,18330-9107,USA,45**2577,Cigarette/OTP Retail,02/29/2024,"3197 ROUTE 115
EFFORT, PA 18330-9107
(40.97761, -75.44557)"
WASHINGTON,MCMURRAY FOODS INC,HEISLERS MARKET,15317-3419,USA,02**7591,Cigarette/OTP Retail,02/29/2024,"601 E MCMURRAY RD
MCMURRAY, PA 15317-3419
(40.27952, -80.08317)"
BERKS,REHMAT INC,REHMAT INC,19601,USA,06**7496,Cigarette/OTP Retail,02/29/2024,"250 GREENWICH ST
READING, PA 19601
(40.34459, -75.93216)"
MONTGOMERY,KRISH 29 LLC,01,19406-2937,USA,46**9523,Cigarette/OTP Retail,02/29/2024,"160 N GULPH RD
KING OF PRUSSIA, PA 19406-2937
(40.0878, -75.3923)"
ALLEGHENY,GUL SARDAR M,FA S MARKET,15104-2428,USA,02**7225,Cigarette Retail,02/29/2024,"623 JONES AVE
BRADDOCK, PA 15104-2428
(40.40412, -79.86185)"
PERRY,SD QUICKSTOP LLC,SD QUICKSTOP LLC,17090,USA,50**2120,Cigarette/OTP Retail,02/29/2024,"5282 SPRING RD
SHERMANS DALE, PA 17090
(40.32203, -77.16802)"
ALLEGHENY,LIQUID WHOLESALERS PGH,LIQUID WHOLESALERS,15237-1549,USA,02**8199,OTP Wholesaler,02/29/2024,"1654 OAKLEAF LN
PITTSBURGH, PA 15237-1549
(40.57072, -80.08114)"
BUCKS,CIGAR SAMPLERS INC,CIGAR SAMPLERS,18951-1138,USA,09**3691,Cigarette/OTP Retail,02/29/2024,"89 S WEST END BLVD
QUAKERTOWN, PA 18951-1138
(40.4408, -75.35663)"
DELAWARE,GIANT TOBACCO OUTLET INC.,GIANT TOBACCO OUTLET INC.,19023-2035,USA,23**6149,Cigarette/OTP Retail,02/29/2024,"33 CHESTER PIKE
COLLINGDALE, PA 19023-2035
(39.91753, -75.26433)"
BERKS,GLENSIDE GROCERY CORPORATION,GLENSIDE GROCERY CORPOTATION,19601-1610,USA,06**4252,OTP Retail,02/29/2024,"1230 SCHUYLKILL AVE
READING, PA 19601-1610
(40.35408, -75.94705)"
PHILADELPHIA,NEW MAC BEVERAGE INC.,NEW MAC BEVERAGE INC.,19139-1134,USA,51**9899,Cigarette Retail,02/29/2024,"6120 VINE ST
PHILADELPHIA, PA 19139-1134
(39.96692, -75.24255)"
LUZERNE,KEYSTONE TOBACCO COMPANY INC,,18702-6162,USA,40**0294,Cigarette Stamping Agent,02/29/2024,"918 WILKES BARRE TOWNSHIP BLVD
WILKES BARRE, PA 18702-6162
(41.22406, -75.8797)"
ALLEGHENY,AVALON VAPORS,AVALON VAPORS,15202-2468,USA,02**3487,Cigarette/OTP Retail,02/29/2024,"626 CALIFORNIA AVE
PITTSBURGH, PA 15202-2468
(40.50148, -80.06818)"
ALLEGHENY,ROADSIDE DISTRIBUTORS INC,ROADSIDE DISTRIBUTORS INC,15223-2005,USA,02**3486,Cigarette Retail,02/29/2024,"188 BUTLER ST
PITTSBURGH, PA 15223-2005
(40.49336, -79.94832)"
NORTHAMPTON,PENN JERSEY CHERRYVILLE INC,PENN JERSEY CHERRYVILLE INC,18035-9712,USA,48**6704,Cigarette/OTP Retail,02/29/2024,"4209 LEHIGH DR
CHERRYVILLE, PA 18035-9712
(40.75449, -75.53943)"
YORK,JAY DIPOMA 5 INC,BLUE APPLE VAPE & SMOKE-SPRING GROVE,17362-1122,USA,67**6824,Cigarette/OTP Retail,02/29/2024,"478 N MAIN ST
SPRING GROVE, PA 17362-1122
(39.88417, -76.8624)"
LUZERNE,SHREE GANESH 001 WILKESBARRE CORPORATION,SHREE GANESH 001 WILKESBARRE CORPOR,18702-2363,USA,40**7050,Cigarette/OTP Retail,02/29/2024,"144 ACADEMY ST
WILKES BARRE, PA 18702-2363
(41.24214, -75.89692)"
CUMBERLAND,HOLLYWOOD SMOKE SHOP LLC,CUMBERLAND COUNTY,17011-6214,USA,21**7099,Cigarette Retail,02/29/2024,"1104 CARLISLE RD
CAMP HILL, PA 17011-6214
(40.23119, -76.89149)"
ERIE,A & A RETAIL LLC,340 WEST SMITH STREET CORRY PA 1,16407-1002,USA,25**4355,Cigarette Retail,02/29/2024,"340 W COLUMBUS AVE
CORRY, PA 16407-1002
(41.93496, -79.65623)"
LACKAWANNA,TROY JOSEPH P,CROWN MAKRET,18505-1936,USA,35**2244,Cigarette Retail,02/29/2024,"902 CROWN AVE
SCRANTON, PA 18505-1936
(41.39208, -75.66097)"
BUCKS,BRUCES AUTOMOTIVE SERVICE CENTER INC,BRUCES AUTOMOTIVE SERVICE CTR,19057-2104,USA,09**7220,Cigarette Retail,02/29/2024,"3700 BRISTOL OXFORD VALLEY RD
LEVITTOWN, PA 19057-2104
(40.13343, -74.87172)"
UNKNOWN/OUT OF STATE,TORO IMPORTS LLC,TORO IMPORTS LLC,77036-2008,USA,99**8481,OTP Wholesaler,02/29/2024,"7482 HARWIN DR
HOUSTON, TX 77036-2008
(29.71773, -95.51532)"
PHILADELPHIA,M & P FOOD INC,ONE STOP MINI MARKET,19147,USA,51**9682,Cigarette/OTP Retail,02/29/2024,"800 BAINBRIDGE STREET
PHILADELPHIA, PA 19147
(39.94156, -75.1559)"
MONTGOMERY,ABARROTES LA TERRAZA INC,ABARROTES LA TERRAZA,19401-5004,USA,46**9284,Cigarette Retail,02/29/2024,"209 E MAIN ST
NORRISTOWN, PA 19401-5004
(40.11322, -75.34101)"
HUNTINGDON,MOUNT UNION BEVERAGE INC,MOUNT UNION BEVERAGE CORPORAT,17066-1127,USA,31**6891,Cigarette Retail,02/29/2024,"310 N JEFFERSON ST
MOUNT UNION, PA 17066-1127
(40.3884, -77.88174)"
MIFFLIN,SHREE MAHALAXMI 2 LLC,SHREE MAHALAXMI 2 LLC,17063-8101,USA,44**6732,Cigarette/OTP Retail,02/29/2024,"15 COMMERCE DR
MILROY, PA 17063-8101
(40.70362, -77.59161)"
DELAWARE,VERCHECK INC,JERRY'S BAR,19050-2603,USA,23**3030,Cigarette Retail,02/29/2024,"707 E BALTIMORE AVE
EAST LANSDOWNE, PA 19050-2603
(39.94054, -75.25936)"
LYCOMING,NEWMAN SPENCER J,EPIQ STYLES BARBERSHOP,17701-5904,USA,41**3522,Cigarette/OTP Retail,02/29/2024,"758 W 4TH ST
WILLIAMSPORT, PA 17701-5904
(41.23981, -77.01646)"
PERRY,SD QUICKSTOP LLC,SD QUICK STOP LLC,17090,USA,50**6693,Cigarette/OTP Retail,02/29/2024,"5282 SPRING RD
SHERMANS DALE, PA 17090
(40.32203, -77.16802)"
DELAWARE,JVS CONVENIENCE & TOBACCO INC,JVS CONVENIENCE & TOBACCO INC,19026-4106,USA,23**1601,Cigarette/OTP Retail,02/29/2024,"4308 TOWNSHIP LINE RD
DREXEL HILL, PA 19026-4106
(39.959592021, -75.314231413)"
UNKNOWN/OUT OF STATE,MEDUSA DISTRIBUTION LLC,MEDUSA HQ,07068-1282,USA,24**8466,OTP Wholesaler,02/29/2024,"9 WOODLAND RD STE D
ROSELAND, NJ 07068-1282
(40.828698003, -74.297631976)"
LEBANON,ROQUEZ CONVENIENCE STORE & GROCERY LLC,ROQUEZ CONVENIENCE STORE AND GROCER,17046-4902,USA,38**4697,OTP Retail,02/29/2024,"37 N 9TH ST
LEBANON, PA 17046-4902
(40.339958181, -76.426422517)"
BERKS,PM BEVERAGE INC,CORNER FOOD MART,19604-1804,USA,06**4841,Cigarette/OTP Retail,02/29/2024,"1558 N 9TH ST
READING, PA 19604-1804
(40.359170987, -75.919738028)"
PHILADELPHIA,L&L LUCKY MARKET INC,L&L LUCKY MARKET INC,19107-1805,USA,51**0349,Cigarette/OTP Retail,02/29/2024,"931 RACE ST 1FL
PHILADELPHIA, PA 19107-1805
(39.955523005, -75.155392026)"
ALLEGHENY,ABDALLA WASIL B,QUICKMART PITT LLC,15212-3817,USA,02**9845,Cigarette Retail,02/29/2024,"1815 N CHARLES ST
PITTSBURGH, PA 15212-3817
(40.460090987, -80.017528031)"
ALLEGHENY,EXOTIC SMOKE & VAPE LLC,MCKNIGHT,15237-3516,USA,02**1776,Cigarette/OTP Retail,02/29/2024,"7500 MCKNIGHT RD
PITTSBURGH, PA 15237-3516
(40.542897987, -80.013304977)"
LUZERNE,DEEP OF DICKSON CITY 2 CORP,DEEP OF DICKSON CITY 2 CORP,18643-1252,USA,40**3108,Cigarette/OTP Retail,02/29/2024,"918 EXETER AVE
EXETER, PA 18643-1252
(41.340398985, -75.803911023)"
BERKS,SAI HAMBURG LLC,STORE,19526-1400,USA,06**2661,Cigarette/OTP Retail,02/29/2024,"20 DAVES WAY
HAMBURG, PA 19526-1400
(40.562692019, -76.002402034)"
PHILADELPHIA,SALCEDO GROCERY INC,SALCEDO GROCERY INC,19138-2446,USA,51**6816,Cigarette/OTP Retail,02/29/2024,"2033 CHURCH LN
PHILADELPHIA, PA 19138-2446
(40.046429983, -75.154825996)"
CLINTON,BALD EAGLE BEER STORE COMPANY,BALD EAGLE BEER STORE CO. INC.,17751-1903,USA,18**1732,Cigarette Retail,02/29/2024,"125 HOGAN BLVD
MILL HALL, PA 17751-1903
(41.119223987, -77.474422985)"
ADAMS,JEN-JEN'S RYTHM & BREWS (R&B) LLC,JEN-JEN'S RHYTHM & BREWS,17316-9474,USA,01**2453,Cigarette Retail,02/29/2024,"6726 CARLISLE PIKE
EAST BERLIN, PA 17316-9474
(39.963432001, -77.07516997)"
NORTHAMPTON,FUEL CELL INC,FUEL CELL INC,18064,USA,48**7207,OTP Retail,02/29/2024,"5879 SULLIVAN TRIAL
NAZERTH, PA 18064
(40.780027015, -75.278654031)"
MONTGOMERY,TUMMY TIME LLC,TUMMY TIME LLC,19401-4733,USA,46**7136,Cigarette/OTP Retail,02/29/2024,"330 CHERRY ST
NORRISTOWN, PA 19401-4733
(40.115559981, -75.345035016)"
CLEARFIELD,SCENTED ROOTS LLC,SCENTED ROOTS LLC,15801-2255,USA,17**3079,Cigarette Retail,02/29/2024,"13 N BRADY ST
DUBOIS, PA 15801-2255
(41.118971985, -78.762220013)"
LEHIGH,SAI BETHLEHEM LLC,STORE,18018-4925,USA,39**0010,Cigarette/OTP Retail,02/29/2024,"1125 W BROAD ST
BETHLEHEM, PA 18018-4925
(40.622309982, -75.398627983)"
PHILADELPHIA,ALMONTE FAMILY UNITY INC,ALMONTE FAMILY UNITY INC,19120-3820,USA,51**6847,Cigarette Retail,02/29/2024,"322 W RUSCOMB ST
PHILADELPHIA, PA 19120-3820
(40.026846002, -75.13054203)"
COLUMBIA,HESS CAFE INC,HESS CAFE,17815-1807,USA,19**4878,OTP Vending,02/29/2024,"118 E MAIN ST
BLOOMSBURG, PA 17815-1807
(41.00391543, -76.454674333)"
BUCKS,SAI VARDHAN LLC,7-ELEVEN STORE #11365F,19067-3501,USA,09**9847,Cigarette/OTP Retail,02/29/2024,"303 W TRENTON AVE
MORRISVILLE, PA 19067-3501
(40.211685883, -74.793211398)"
CHESTER,THV 71 INC,THV 71 INC,19382-1956,USA,15**7212,Cigarette/OTP Retail,02/29/2024,"601 W STRASBURG RD
WEST CHESTER, PA 19382-1956
(39.959274074, -75.616625778)"
INDIANA,RC OUTLET LLC,U LIKE THE SAUCE,15717-1328,USA,32**5522,Cigarette Retail,02/29/2024,"48 W MARKET ST
BLAIRSVILLE, PA 15717-1328
(40.431047986, -79.265710041)"
PHILADELPHIA,ALIFA'S FOOD MART INC,ALIFA'S FOOD MART INC,19139-4060,USA,51**1524,Cigarette/OTP Retail,02/29/2024,"5400 SPRUCE ST
PHILADELPHIA, PA 19139-4060
(39.954907983, -75.229960035)"
LEBANON,ROQUEZ CONVENIENCE STORE & GROCERY LLC,ROQUEZ CONVENIENCE AND GROCERY LLC,17046-4902,USA,38**5579,Cigarette/OTP Retail,02/29/2024,"37 N 9TH ST
LEBANON, PA 17046-4902
(40.339958181, -76.426422517)"
DAUPHIN,GURUNG BEER LLC,4511 JONESTOWN RD,17109-6233,USA,22**6297,Cigarette/OTP Retail,02/29/2024,"4511 JONESTOWN RD
HARRISBURG, PA 17109-6233
(40.299971993, -76.817237016)"
ALLEGHENY,ABDALLA WASIL B,QUICKMART PITT LLC,15212-3817,USA,02**9846,Cigarette/OTP Retail,02/29/2024,"1815 N CHARLES ST
PITTSBURGH, PA 15212-3817
(40.460090987, -80.017528031)"
ALLEGHENY,SMITHFIELD MINI MART INC,STORE,15222-2250,USA,02**3388,Cigarette/OTP Retail,02/29/2024,"413 SMITHFIELD ST
PITTSBURGH, PA 15222-2250
(40.439284002, -79.999485984)"
BERKS,AMJAR INC,MORGANTOWN BEVERAGE,19543-9635,USA,06**2141,Cigarette Retail,02/29/2024,"3740 MAIN ST
MORGANTOWN, PA 19543-9635
(40.15595099, -75.877183022)"
ALLEGHENY,CORBET VAPE,CORBET VAPE,15084-1849,USA,02**1775,OTP Retail,02/29/2024,"300 CORBET ST
TARENTUM, PA 15084-1849
(40.602037008, -79.751461027)"
CRAWFORD,DOLGENCORP LLC,DOLLAR GENERAL STORE 19958,16131,USA,20**0098,Cigarette/OTP Retail,02/29/2024,"103 MAIN ST DG
HARTLETON, PA 16131
(40.901124336, -77.148071436)"
BERKS,RADCLIFFE BROS INC,RADCLIFFE GREAT VALU,19539,USA,06**4840,Cigarette/OTP Retail,02/29/2024,"935 STATE ST
MERTZTOWN, PA 19539
(40.505159056, -75.668255051)"
ALLEGHENY,INTERNATIONAL MARKET OF PITTSBURGH INC,INTERNATIONAL MARKET OF PITTBURGH,15218-2514,USA,02**1349,Cigarette/OTP Retail,02/29/2024,"2116 NOBLE ST
SWISSVALE, PA 15218-2514
(40.420275019, -79.885048028)"
CLEARFIELD,SCENTED ROOTS LLC,SCENTED ROOTS LLC,15801-2255,USA,17**0054,Cigarette Vending,02/29/2024,"13 N BRADY ST
DUBOIS, PA 15801-2255
(41.118971985, -78.762220013)"
UNKNOWN/OUT OF STATE,DYNAMIC VENTURES INC,DYNAMIS VENTURES INC,34211-9494,USA,99**8341,OTP Wholesaler,02/29/2024,"5107 LENA RD UNIT 111
BRADENTON, FL 34211-9494
(27.450098012, -82.455596012)"
MONTGOMERY,POICKATTILALEYAS BASIL,PUFFHANT,19006-5115,USA,46**3494,Cigarette/OTP Retail,02/29/2024,"2651 HUNTINGDON PIKE
HUNTINGDON VALLEY, PA 19006-5115
(40.126294014, -75.061790978)"
PHILADELPHIA,ROSAURYS GROCERY INC,ROSAURYS GROCERY INC,19135-1232,USA,51**4531,Cigarette/OTP Retail,02/29/2024,"4542 COTTMAN AVE
PHILADELPHIA, PA 19135-1232
(40.031135986, -75.036412)"
BUCKS,PICERNO'S GAS LLC,PICERNOS GAS LLC,19047,USA,09**2298,Cigarette/OTP Retail,02/29/2024,"452 S BELEVUE AVE.
LANGHORNE, PA 19047
(40.154232858, -74.911901185)"
CARBON,MASONS COLD BEER TOO,MASONS COLD BEER TOO,18235-2707,USA,13**6406,Cigarette Retail,02/29/2024,"434 WHITE ST
WEISSPORT, PA 18235-2707
(40.826776002, -75.699148458)"
BEAVER,RED ROCK INVESTMENT,RED ROCK INVESTMENT,15043-1043,USA,04**4842,Cigarette/OTP Retail,02/29/2024,"1320 STATE ROUTE 168
GEORGETOWN, PA 15043-1043
(40.578954001, -80.481692013)"
FAYETTE,THE PUFF HUT LLC,THE PUFF HUT,15417,USA,26**4422,OTP Retail,02/29/2024,"113 THORTON RD
BROWNSVILLE, PA 15417
(40.007596829, -79.869995793)"
WAYNE,HONESDALE FOOD MART INC,HONESDALE FOOD MART INC,18431-2106,USA,64**6142,Cigarette/OTP Retail,02/29/2024,"968 MAIN ST
HONESDALE, PA 18431-2106
(41.574552982, -75.257230976)"
LANCASTER,CABRERA DE JESUS YOVANNY A,V AND Y MINI MARKET II,17603-5526,USA,36**0572,Cigarette Retail,02/29/2024,"705 HIGH ST
LANCASTER, PA 17603-5526
(40.032086996, -76.316382008)"
PHILADELPHIA,JOSE ALEXANDER CRUZ INC DBA: JAQUEZ GROC,267-461-0075,19104-1268,USA,51**2504,Cigarette Retail,02/29/2024,"957 N 43RD ST
PHILADELPHIA, PA 19104-1268
(39.97135201900005, -75.21019802199999)"
CARBON,SAI LEHIGHTON LLC,STORE,18235-9061,USA,13**4740,Cigarette/OTP Retail,02/29/2024,"1470 INTERCHANGE RD
LEHIGHTON, PA 18235-9061
(40.838969984, -75.674762994)"
BUCKS,SMOKER CITY INC,SMOKER CITY INC,19047-2835,USA,09**7884,Cigarette Retail,02/29/2024,"104 E MAPLE AVE
LANGHORNE, PA 19047-2835
(40.176148643, -74.920026484)"
YORK,40 NORTH BROTHERS LLC,M&M TAVERN,17404-2822,USA,67**3390,Cigarette Retail,02/29/2024,"530 MARYLAND AVE
YORK, PA 17404-2822
(39.964678013, -76.74916297)"
ALLEGHENY,SOUTH HILLS BREWS BROTHERS LLC,COLONIAL BEER,15102-2831,USA,02**3387,Cigarette/OTP Retail,02/29/2024,"4986 LIBRARY RD
BETHEL PARK, PA 15102-2831
(40.34262599, -80.027109971)"
CHESTER,LACEY CORP,JAKE'S BAR,19382-3707,USA,15**0091,OTP Vending,02/29/2024,"549 S MATLACK ST
WEST CHESTER, PA 19382-3707
(39.955605483, -75.595888614)"
LEHIGH,FAIRVIEW FIRE CO NO 11,FAIRFVIEW FIRE CO NO 11,18103-3266,USA,39**2524,Cigarette/OTP Retail,02/29/2024,"927 S 7TH ST
ALLENTOWN, PA 18103-3266
(40.59161673, -75.466138921)"
CAMBRIA,CAMBRIA PIT STOP ENTERPRISES INC,CAMBRIA PIT STOP ENTERPRISES INC,16646-5644,USA,11**4521,OTP Retail,02/29/2024,"300 BEAVER ST
HASTINGS, PA 16646-5644
(40.665089078, -78.712623254)"
WASHINGTON,MAA LLC,GEORGETOWN EXPRESS,15055,USA,63**8874,Cigarette/OTP Retail,02/29/2024,"432 GEORGETOWN RD
LAWRENCE, PA 15055
(40.30459302, -80.121534038)"
JEFFERSON,BYLER WALLACE A,BYLERS BENT N DENT,15767-4121,USA,33**0396,Cigarette/OTP Retail,02/29/2024,"643 PARADISE RD
PUNXSUTAWNEY, PA 15767-4121
(40.986199999, -78.852612972)"
PHILADELPHIA,H & A WALNUT CONVENIENCE STORE LLC,H & A WALNUT CONVENIENCE STORE LLC,19139-3918,USA,51**1959,Cigarette/OTP Retail,02/29/2024,"5603 WALNUT ST
PHILADELPHIA, PA 19139-3918
(39.958173991, -75.233709009)"
PHILADELPHIA,RODRIGUEZ JOFIN,OXFORD MINI MARKET I,19121-2727,USA,51**3199,OTP Retail,02/29/2024,"2801 W OXFORD ST
PHILADELPHIA, PA 19121-2727
(39.980366002, -75.180670002)"
DAUPHIN,GURUNG TEK B,5450 DERRY ST,17111-3508,USA,22**1431,Cigarette/OTP Retail,02/29/2024,"5450 DERRY ST
HARRISBURG, PA 17111-3508
(40.260635009, -76.794627)"
PHILADELPHIA,RODRIGUEZ JOFIN,OXFORD MINI MARKET I,19121-2727,USA,51**2766,Cigarette Retail,02/29/2024,"2801 W OXFORD ST
PHILADELPHIA, PA 19121-2727
(39.980366002, -75.180670002)"
CARBON,SAI ALBRIGHTSVILLE LLC,STORE,18210-3778,USA,13**6402,Cigarette/OTP Retail,02/29/2024,"2772 STATE ROUTE 903
ALBRIGHTSVILLE, PA 18210-3778
(41.017700993, -75.589752978)"
CUMBERLAND,SPHINX OF PA INC,SPHINX OF PA INC,17055-5466,USA,21**6484,OTP Retail,02/29/2024,"1004 WESLEY DR
MECHANICSBURG, PA 17055-5466
(40.211164011, -76.962569997)"
BUCKS,BOLTNER DANIEL M,HOME,18940-3258,USA,09**1847,OTP Retail,02/29/2024,"81 LAUREL CIR
NEWTOWN, PA 18940-3258
(40.263678017, -74.964551011)"
CLEARFIELD,SCENTED ROOTS LLC,SCENTED ROOTS LLC,15801-2255,USA,17**2662,OTP Retail,02/29/2024,"13 N BRADY ST
DUBOIS, PA 15801-2255
(41.118971985, -78.762220013)"
BUCKS,GARDENIA HOOKAH BAR INC,GARDENIA HOOKAH BAR INC,18974-4704,USA,09**3011,Cigarette/OTP Retail,02/29/2024,"64 EVERGREEN AVE
WARMINSTER, PA 18974-4704
(40.191422994, -75.101989999)"
CHESTER,VALLEY VIEW HARDWARE LLC,VALLEY VIEW HARDWARE,19352-1710,USA,15**4996,OTP Retail,02/29/2024,"280 TOWNSHIP RD
LINCOLN UNIVERSITY, PA 19352-1710
(39.810524303, -75.940685243)"
NORTHAMPTON,LMT MINI MART LLC,LMT MINI MART LLC,18015-2056,USA,48**6736,Cigarette/OTP Retail,02/29/2024,"1101 E 4TH ST
BETHLEHEM, PA 18015-2056
(40.611154004, -75.362584039)"
ALLEGHENY,D EXPRESS MINI MART LLC,STORE,15222-1811,USA,02**3389,Cigarette/OTP Retail,02/29/2024,"506 LIBERTY AVE
PITTSBURGH, PA 15222-1811
(40.441408018, -80.002876967)"
CUMBERLAND,SPHINX OF PA INC,SPHINX OF PA LLC,17055-5466,USA,21**5990,Cigarette Retail,02/29/2024,"1004 WESLEY DR
MECHANICSBURG, PA 17055-5466
(40.211164011, -76.962569997)"
UNION,DOLGENCORP LLC,DOLLAR GENERAL STORE #19751,17829-8001,USA,60**8798,Cigarette Retail,02/29/2024,"103 MAIN ST
HARTLETON, PA 17829-8001
(40.901124336, -77.148071436)"
UNKNOWN/OUT OF STATE,A1 WHOLESALE SUPPLY LLC,GEORGIA,30084-6221,USA,99**8444,OTP Wholesaler,02/29/2024,"2090 TUCKER INDUSTRIAL RD STE A2
TUCKER, GA 30084-6221
(33.844357284, -84.203369007)"
NORTHAMPTON,SAI NORTHAMPTON LLC,STORE,18067-8923,USA,48**4749,Cigarette/OTP Retail,02/29/2024,"468 NOR BATH BLVD
NORTHAMPTON, PA 18067-8923
(40.697458983, -75.466932028)"
CAMBRIA,CAMBRIA PIT STOP ENTERPRISES INC,CAMBRIA PIT STOP ENTERPRISES INC,16646-5644,USA,11**4469,Cigarette Retail,02/29/2024,"300 BEAVER ST
HASTINGS, PA 16646-5644
(40.665089078, -78.712623254)"
LEHIGH,LA ESQUINA 5-A PAYMENTE CENTER INC,LA ESQUINA 5 A,18102-2344,USA,39**1445,Cigarette/OTP Retail,02/29/2024,"702 N 8TH ST
ALLENTOWN, PA 18102-2344
(40.611401019, -75.478381959)"
PHILADELPHIA,NRC MINI MARKET CORP,NRC MINI MARKET CORP,19126-2739,USA,51**7808,Cigarette/OTP Retail,02/29/2024,"1532 67TH AVE
PHILADELPHIA, PA 19126-2739
(40.055441915, -75.143805197)"
DAUPHIN,HARRISBURG STORE INC,CORNER FOOD MART,17112-3703,USA,22**8993,Cigarette/OTP Retail,02/29/2024,"7710 ALLENTOWN BLVD
HARRISBURG, PA 17112-3703
(40.336140995, -76.726509033)"
ERIE,VAPE N GLASS SHACK,VAPE N GLASS SHACK,16508-1262,USA,25**7229,Cigarette Retail,02/29/2024,"1617 W 26TH ST
ERIE, PA 16508-1262
(42.09850801300007, -80.10900300899993)"
